ID_bien;Surface Carrez du 1er lot;Code type local;Type local;Nombre pieces principales;ID_commune
813;71.85;2;Appartement;3;813
814;137.53;2;Appartement;5;814
815;55.77;2;Appartement;2;815
816;67.6;2;Appartement;3;816
817;42.7;2;Appartement;2;817
818;20.18;2;Appartement;1;818
819;66.3;2;Appartement;3;819
820;21.01;2;Appartement;1;820
821;42.01;2;Appartement;2;821
822;88.56;2;Appartement;4;822
823;24.7;2;Appartement;1;823
824;36.43;2;Appartement;1;824
825;112.42;2;Appartement;5;825
826;31.18;2;Appartement;1;826
827;104.93;2;Appartement;3;827
828;46.03;2;Appartement;2;828
829;76.15;2;Appartement;4;829
830;89.07;2;Appartement;4;830
831;77.11;2;Appartement;4;831
832;104.93;2;Appartement;3;832
833;28.34;2;Appartement;1;833
834;82.41;1;Maison;4;834
835;59.27;2;Appartement;2;835
836;61.06;2;Appartement;3;836
837;157.49;2;Appartement;5;837
838;70.42;2;Appartement;4;838
839;54.75;1;Maison;2;839
840;69.16;2;Appartement;3;840
841;17.08;2;Appartement;1;841
842;50.17;2;Appartement;2;842
843;59.55;2;Appartement;2;843
844;80.69;2;Appartement;4;844
845;66.62;2;Appartement;3;845
846;57.81;2;Appartement;3;846
847;45.01;2;Appartement;2;847
848;23.4;2;Appartement;1;848
849;40.74;2;Appartement;2;849
850;73.6;2;Appartement;4;850
851;77.09;2;Appartement;4;851
852;43.68;2;Appartement;1;852
853;13.71;2;Appartement;1;853
854;41.39;2;Appartement;2;854
855;43.5;1;Maison;2;855
856;73.09;2;Appartement;4;856
857;73.67;1;Maison;3;857
858;26.5;2;Appartement;1;858
859;102.4;1;Maison;4;859
860;20.41;2;Appartement;1;860
861;35.16;2;Appartement;1;861
862;55.39;2;Appartement;3;862
863;76.55;2;Appartement;3;863
864;34.49;2;Appartement;2;864
865;42.12;2;Appartement;2;865
866;29.31;2;Appartement;2;866
867;104.68;1;Maison;4;867
868;23.61;2;Appartement;1;868
869;99.54;1;Maison;4;869
870;84.63;1;Maison;4;870
871;86;2;Appartement;4;871
872;80.62;2;Appartement;3;872
873;78.41;2;Appartement;4;873
874;27.01;2;Appartement;1;874
875;42.23;2;Appartement;1;875
876;23.13;2;Appartement;1;876
877;39.45;2;Appartement;3;877
878;16.41;2;Appartement;1;878
879;64.04;2;Appartement;4;879
880;73.61;2;Appartement;3;880
881;95.07;2;Appartement;4;881
882;19.51;2;Appartement;1;882
883;36.04;2;Appartement;1;883
884;42.07;2;Appartement;2;884
885;150;2;Appartement;3;885
886;75.37;2;Appartement;4;886
887;58.1;2;Appartement;1;887
888;75.41;2;Appartement;3;888
889;60.26;2;Appartement;3;889
890;38.7;2;Appartement;3;890
891;25.68;2;Appartement;2;891
892;23.11;2;Appartement;1;892
893;44.29;2;Appartement;2;893
894;22.96;2;Appartement;2;894
895;36.73;2;Appartement;2;895
896;80.13;2;Appartement;3;896
897;75.71;2;Appartement;3;897
898;54.44;2;Appartement;3;898
899;23.32;2;Appartement;1;899
900;54.27;2;Appartement;2;900
901;25.13;2;Appartement;1;901
902;24.16;2;Appartement;1;902
903;51.18;2;Appartement;2;903
904;41.09;2;Appartement;2;904
905;95.69;2;Appartement;4;905
906;57.92;2;Appartement;2;906
907;31.03;2;Appartement;1;907
908;22.01;2;Appartement;1;908
909;171.05;2;Appartement;5;909
910;18.29;2;Appartement;1;910
911;35.3;2;Appartement;2;911
912;72.05;2;Appartement;3;912
913;47.59;2;Appartement;2;913
914;60.79;2;Appartement;3;914
915;82.52;2;Appartement;3;915
916;52.19;2;Appartement;3;916
917;38.46;2;Appartement;2;917
918;32.2;2;Appartement;1;918
919;49.04;2;Appartement;2;919
920;71.59;2;Appartement;3;920
921;55.1;2;Appartement;2;921
922;54.06;2;Appartement;1;922
923;26.14;2;Appartement;1;923
924;22.49;2;Appartement;1;924
925;46.48;2;Appartement;2;925
926;80.18;2;Appartement;4;926
927;54.09;2;Appartement;3;927
928;74.96;2;Appartement;5;928
929;93.3;1;Maison;4;929
930;49.76;2;Appartement;2;930
931;20.5;2;Appartement;1;931
932;49.41;2;Appartement;2;932
933;79.8;2;Appartement;3;933
934;68.95;2;Appartement;3;934
935;62.93;2;Appartement;3;935
936;30.63;2;Appartement;1;936
937;62.98;2;Appartement;3;937
938;32;2;Appartement;1;938
939;76.92;2;Appartement;3;939
940;52.22;2;Appartement;2;940
941;9.81;2;Appartement;2;941
942;63.45;2;Appartement;4;942
943;68.02;2;Appartement;3;943
944;26.2;2;Appartement;1;944
945;50.12;2;Appartement;2;945
946;35.8;2;Appartement;1;946
947;32.03;2;Appartement;2;947
948;21.01;2;Appartement;1;948
949;78.01;2;Appartement;3;949
950;38.69;2;Appartement;2;950
951;26.02;2;Appartement;1;951
952;51.39;2;Appartement;2;952
953;54.22;2;Appartement;3;953
954;29.16;2;Appartement;1;954
955;54.34;2;Appartement;2;955
956;83.72;2;Appartement;3;956
957;27.8;2;Appartement;1;957
958;29.82;2;Appartement;2;958
959;88.39;2;Appartement;3;959
960;49.42;2;Appartement;2;960
961;98.5;2;Appartement;3;961
962;29;2;Appartement;1;962
963;47.42;2;Appartement;2;963
964;33.63;2;Appartement;2;964
965;44.05;2;Appartement;3;965
966;46.66;2;Appartement;2;966
967;36.8;2;Appartement;3;967
968;38;2;Appartement;2;968
969;34.66;2;Appartement;1;969
970;16.65;2;Appartement;1;970
971;61.17;2;Appartement;3;971
972;42.84;2;Appartement;2;972
973;56.01;2;Appartement;2;973
974;23.92;2;Appartement;1;974
975;25.8;2;Appartement;3;975
976;39.97;2;Appartement;2;976
977;77.15;2;Appartement;4;977
978;31.95;2;Appartement;1;978
979;34.63;2;Appartement;1;979
980;25.85;2;Appartement;1;980
981;42.41;2;Appartement;1;981
982;72.95;2;Appartement;2;982
983;30.1;2;Appartement;1;983
984;27.31;2;Appartement;1;984
985;103.21;1;Maison;3;985
986;69.82;2;Appartement;3;986
987;40.2;2;Appartement;2;987
988;17.13;2;Appartement;1;988
989;29.29;2;Appartement;1;989
990;16.2;2;Appartement;1;990
991;27.01;2;Appartement;1;991
992;130.6;2;Appartement;2;992
993;74.71;2;Appartement;4;993
994;49.06;2;Appartement;1;994
995;67.34;1;Maison;3;995
996;79.07;2;Appartement;4;996
997;15.41;2;Appartement;2;997
998;41.88;2;Appartement;2;998
999;28.95;2;Appartement;1;999
1000;51.35;2;Appartement;2;1000
1001;32.73;2;Appartement;1;1001
1002;30.7;2;Appartement;1;1002
1003;39.04;2;Appartement;2;1003
1004;53.12;1;Maison;3;1004
1005;26.4;2;Appartement;1;1005
1006;59.21;2;Appartement;2;1006
1007;61.04;2;Appartement;3;1007
1008;67.3;2;Appartement;3;1008
1009;71.3;2;Appartement;3;1009
1010;23.2;2;Appartement;1;1010
1011;67.3;2;Appartement;3;1011
1012;27.5;2;Appartement;1;1012
1013;32.18;2;Appartement;1;1013
1014;67.78;2;Appartement;3;1014
1015;42.61;2;Appartement;3;1015
1016;76.24;2;Appartement;3;1016
1017;18.92;2;Appartement;1;1017
1018;22.16;2;Appartement;1;1018
1019;25.23;2;Appartement;1;1019
1020;41.56;2;Appartement;2;1020
1021;72.6;2;Appartement;3;1021
1022;107.35;2;Appartement;3;1022
1023;27.9;2;Appartement;1;1023
1024;23.63;2;Appartement;1;1024
1025;70.18;2;Appartement;2;1025
1026;46.2;2;Appartement;2;1026
1027;28.28;2;Appartement;1;1027
1028;95.85;2;Appartement;4;1028
1029;26.45;2;Appartement;1;1029
1030;31.76;2;Appartement;1;1030
1031;21.64;2;Appartement;1;1031
1032;30.26;2;Appartement;1;1032
1033;23.05;2;Appartement;3;1033
1034;36.67;2;Appartement;2;1034
1035;24.35;2;Appartement;1;1035
1036;113.1;1;Maison;3;1036
1037;34.3;2;Appartement;1;1037
1038;15.94;2;Appartement;1;1038
1039;21.02;2;Appartement;1;1039
1040;31.27;2;Appartement;1;1040
1041;33.24;2;Appartement;1;1041
1042;40.25;2;Appartement;2;1042
1043;39.91;2;Appartement;1;1043
1044;60.3;2;Appartement;3;1044
1045;37.25;2;Appartement;2;1045
1046;44.88;1;Maison;4;1046
1047;48.03;2;Appartement;2;1047
1048;52.5;2;Appartement;2;1048
1049;40.42;2;Appartement;2;1049
1050;63.42;2;Appartement;4;1050
1051;47.03;2;Appartement;2;1051
1052;39.32;2;Appartement;2;1052
1053;31.81;2;Appartement;2;1053
1054;115.42;2;Appartement;5;1054
1055;37.6;2;Appartement;2;1055
1056;23.53;2;Appartement;1;1056
1057;86.46;2;Appartement;2;1057
1058;24.74;2;Appartement;0;1058
1059;56.5;2;Appartement;3;1059
1060;70.56;2;Appartement;3;1060
1061;35.02;2;Appartement;2;1061
1062;38.57;2;Appartement;1;1062
1063;38.77;2;Appartement;2;1063
1064;86.65;2;Appartement;4;1064
1065;36.54;2;Appartement;1;1065
1066;55.65;2;Appartement;2;1066
1067;47.38;2;Appartement;2;1067
1068;34.39;2;Appartement;1;1068
1069;39.51;2;Appartement;2;1069
1070;38.71;2;Appartement;2;1070
1071;77.6;2;Appartement;3;1071
1072;28.02;2;Appartement;2;1072
1073;28.33;2;Appartement;1;1073
1074;27.62;2;Appartement;2;1074
1075;19.05;2;Appartement;1;1075
1076;51.16;2;Appartement;3;1076
1077;27.83;2;Appartement;1;1077
1078;36.34;2;Appartement;2;1078
1079;41.14;2;Appartement;2;1079
1080;96.83;2;Appartement;3;1080
1081;16.64;2;Appartement;1;1081
1082;35.48;2;Appartement;2;1082
1083;67.21;2;Appartement;3;1083
1084;39.51;2;Appartement;1;1084
1085;32.84;2;Appartement;2;1085
1086;21.79;2;Appartement;2;1086
1087;51.21;2;Appartement;2;1087
1088;63.27;2;Appartement;3;1088
1089;22.89;2;Appartement;2;1089
1090;77.58;2;Appartement;4;1090
1091;33.88;2;Appartement;2;1091
1092;28.26;2;Appartement;1;1092
1093;56.95;2;Appartement;3;1093
1094;41.66;2;Appartement;2;1094
1095;22.08;2;Appartement;2;1095
1096;25.27;2;Appartement;1;1096
1097;39.66;2;Appartement;1;1097
1098;27.84;2;Appartement;1;1098
1099;29.7;2;Appartement;1;1099
1100;27.91;2;Appartement;1;1100
1101;51.68;2;Appartement;1;1101
1102;35.28;2;Appartement;1;1102
1103;47.63;2;Appartement;2;1103
1104;59.6;2;Appartement;1;1104
1105;88.88;2;Appartement;4;1105
1106;129.61;2;Appartement;4;1106
1107;25.01;2;Appartement;1;1107
1108;43.65;2;Appartement;4;1108
1109;25.6;2;Appartement;1;1109
1110;55.07;2;Appartement;2;1110
1111;36.38;2;Appartement;1;1111
1112;76.05;2;Appartement;3;1112
1113;93.22;2;Appartement;4;1113
1114;47.27;2;Appartement;2;1114
1115;58.56;2;Appartement;2;1115
1116;57.3;2;Appartement;3;1116
1117;22.4;2;Appartement;1;1117
1118;71.13;2;Appartement;2;1118
1119;107.56;2;Appartement;5;1119
1120;20.56;2;Appartement;1;1120
1121;25.31;2;Appartement;1;1121
1122;51.6;2;Appartement;2;1122
1123;22.62;2;Appartement;1;1123
1124;31.06;2;Appartement;1;1124
1125;27.3;2;Appartement;1;1125
1126;21.22;2;Appartement;1;1126
1127;99.89;2;Appartement;2;1127
1128;138.33;2;Appartement;3;1128
1129;29.02;2;Appartement;1;1129
1130;37.86;2;Appartement;2;1130
1131;23.4;2;Appartement;2;1131
1132;30.93;2;Appartement;1;1132
1133;20.19;2;Appartement;1;1133
1134;84;2;Appartement;4;1134
1135;27.24;2;Appartement;2;1135
1136;62.56;2;Appartement;3;1136
1137;35.03;2;Appartement;1;1137
1138;43.41;2;Appartement;2;1138
1139;72.01;2;Appartement;4;1139
1140;56.95;2;Appartement;4;1140
1141;11.5;2;Appartement;2;1141
1142;42.13;2;Appartement;2;1142
1143;19.3;2;Appartement;1;1143
1144;33.56;2;Appartement;1;1144
1145;83.55;1;Maison;4;1145
1146;59.16;2;Appartement;2;1146
1147;39.66;2;Appartement;2;1147
1148;39.7;2;Appartement;2;1148
1149;33.57;2;Appartement;1;1149
1150;29.32;2;Appartement;1;1150
1151;26.77;2;Appartement;2;1151
1152;56.05;2;Appartement;2;1152
1153;34.46;2;Appartement;1;1153
1154;63.15;2;Appartement;3;1154
1155;43.42;2;Appartement;2;1155
1156;50.85;2;Appartement;2;1156
1157;22.71;2;Appartement;1;1157
1158;50.15;2;Appartement;3;1158
1159;71.56;2;Appartement;4;1159
1160;52.73;2;Appartement;2;1160
1161;24.58;2;Appartement;1;1161
1162;26.3;2;Appartement;1;1162
1163;43.3;2;Appartement;2;1163
1164;28.01;2;Appartement;1;1164
1165;21.43;2;Appartement;2;1165
1166;35.4;2;Appartement;2;1166
1167;28.63;2;Appartement;1;1167
1168;86.78;2;Appartement;3;1168
1169;43.89;2;Appartement;3;1169
1170;58.53;2;Appartement;2;1170
1171;35.25;2;Appartement;2;1171
1172;62.9;2;Appartement;3;1172
1173;43.65;2;Appartement;2;1173
1174;34.11;2;Appartement;1;1174
1175;70.64;2;Appartement;3;1175
1176;84.37;1;Maison;4;1176
1177;22.89;2;Appartement;1;1177
1178;32.1;2;Appartement;2;1178
1179;22.42;2;Appartement;2;1179
1180;30.01;2;Appartement;1;1180
1181;116.57;1;Maison;6;1181
1182;60.42;2;Appartement;2;1182
1183;88.05;2;Appartement;2;1183
1184;21.82;2;Appartement;1;1184
1185;59.18;2;Appartement;3;1185
1186;15.97;2;Appartement;1;1186
1187;42.1;2;Appartement;2;1187
1188;80.25;2;Appartement;2;1188
1189;28.35;2;Appartement;1;1189
1190;35.71;2;Appartement;3;1190
1191;43.2;2;Appartement;2;1191
1192;31.08;2;Appartement;2;1192
1193;87.01;2;Appartement;1;1193
1194;102.75;1;Maison;3;1194
1195;57.45;2;Appartement;3;1195
1196;75.81;2;Appartement;3;1196
1197;57.72;2;Appartement;2;1197
1198;30.03;2;Appartement;2;1198
1199;22.67;2;Appartement;1;1199
1200;26.65;2;Appartement;1;1200
1201;21.5;2;Appartement;1;1201
1202;43;2;Appartement;2;1202
1203;21.46;2;Appartement;1;1203
1204;59.85;2;Appartement;3;1204
1205;32.98;2;Appartement;2;1205
1206;178.86;2;Appartement;4;1206
1207;17.74;2;Appartement;1;1207
1208;57.37;2;Appartement;3;1208
1209;67.8;2;Appartement;3;1209
1210;44.9;2;Appartement;3;1210
1211;39.86;2;Appartement;2;1211
1212;53.65;2;Appartement;3;1212
1213;48.2;2;Appartement;3;1213
1214;38.75;2;Appartement;2;1214
1215;16.38;2;Appartement;1;1215
1216;75.05;2;Appartement;4;1216
1217;51.44;2;Appartement;2;1217
1218;79.11;2;Appartement;5;1218
1219;21.2;2;Appartement;1;1219
1220;36.48;2;Appartement;4;1220
1221;79.78;2;Appartement;3;1221
1222;79.45;2;Appartement;3;1222
1223;83.28;2;Appartement;3;1223
1224;52.06;2;Appartement;2;1224
1225;57.01;2;Appartement;1;1225
1226;28.34;2;Appartement;1;1226
1227;58.36;2;Appartement;4;1227
1228;24.96;2;Appartement;1;1228
1229;96.58;1;Maison;4;1229
1230;20.7;2;Appartement;1;1230
1231;46.05;2;Appartement;3;1231
1232;15.72;2;Appartement;1;1232
1233;57.75;2;Appartement;2;1233
1234;46.02;2;Appartement;2;1234
1235;20.85;2;Appartement;1;1235
1236;69.47;2;Appartement;3;1236
1237;44.05;2;Appartement;1;1237
1238;52.6;2;Appartement;2;1238
1239;22.05;2;Appartement;1;1239
1240;65.67;2;Appartement;4;1240
1241;41.77;2;Appartement;2;1241
1242;49.23;2;Appartement;2;1242
1243;53.62;2;Appartement;2;1243
1244;26.61;2;Appartement;1;1244
1245;14.53;2;Appartement;1;1245
1246;86.14;2;Appartement;3;1246
1247;31.91;2;Appartement;2;1247
1248;85.15;2;Appartement;4;1248
1249;30.38;2;Appartement;1;1249
1250;65.39;2;Appartement;1;1250
1251;18.63;2;Appartement;1;1251
1252;62.41;2;Appartement;3;1252
1253;27.34;2;Appartement;1;1253
1254;31.06;2;Appartement;2;1254
1255;45.93;2;Appartement;3;1255
1256;24.45;2;Appartement;2;1256
1257;63.51;2;Appartement;3;1257
1258;51.41;2;Appartement;3;1258
1259;79.2;2;Appartement;4;1259
1260;82.67;1;Maison;5;1260
1261;83.05;2;Appartement;4;1261
1262;29.47;2;Appartement;2;1262
1263;61.45;2;Appartement;3;1263
1264;36.09;2;Appartement;2;1264
1265;59.41;2;Appartement;2;1265
1266;25.34;2;Appartement;1;1266
1267;60.48;2;Appartement;2;1267
1268;21.04;2;Appartement;1;1268
1269;36.16;2;Appartement;2;1269
1270;40.56;2;Appartement;3;1270
1271;44;2;Appartement;1;1271
1272;43.76;2;Appartement;2;1272
1273;45.21;2;Appartement;2;1273
1274;46.49;2;Appartement;2;1274
1275;36.09;2;Appartement;2;1275
1276;70.08;2;Appartement;1;1276
1277;50.01;2;Appartement;1;1277
1278;107.52;2;Appartement;4;1278
1279;84.5;2;Appartement;3;1279
1280;168.51;2;Appartement;5;1280
1281;39.04;2;Appartement;2;1281
1282;70;2;Appartement;2;1282
1283;54.33;2;Appartement;2;1283
1284;29.51;2;Appartement;1;1284
1285;29.63;2;Appartement;1;1285
1286;17.95;2;Appartement;1;1286
1287;40.1;2;Appartement;3;1287
1288;51;2;Appartement;3;1288
1289;44.06;2;Appartement;2;1289
1290;35.56;2;Appartement;1;1290
1291;69.4;2;Appartement;4;1291
1292;20;2;Appartement;1;1292
1293;78.65;2;Appartement;4;1293
1294;20.8;2;Appartement;1;1294
1295;46.24;2;Appartement;3;1295
1296;32.03;2;Appartement;2;1296
1297;43.62;2;Appartement;2;1297
1298;22.36;2;Appartement;1;1298
1299;82.59;2;Appartement;4;1299
1300;88.94;2;Appartement;3;1300
1301;37.14;2;Appartement;2;1301
1302;36.09;2;Appartement;1;1302
1303;25.75;2;Appartement;4;1303
1304;20.41;2;Appartement;1;1304
1305;65.48;2;Appartement;4;1305
1306;73.34;2;Appartement;4;1306
1307;27.33;2;Appartement;2;1307
1308;32.2;2;Appartement;2;1308
1309;93;2;Appartement;3;1309
1310;93;2;Appartement;3;1310
1311;16.72;2;Appartement;5;1311
1312;19.32;2;Appartement;1;1312
1313;20.19;2;Appartement;1;1313
1314;92.51;2;Appartement;4;1314
1315;28.25;2;Appartement;1;1315
1316;49.11;2;Appartement;2;1316
1317;14.97;2;Appartement;3;1317
1318;65.85;2;Appartement;3;1318
1319;26.48;2;Appartement;1;1319
1320;33.39;2;Appartement;2;1320
1321;51.07;2;Appartement;2;1321
1322;22.2;1;Maison;1;1322
1323;26.87;2;Appartement;1;1323
1324;83.15;2;Appartement;3;1324
1325;68.06;2;Appartement;3;1325
1326;106.76;2;Appartement;5;1326
1327;48.39;2;Appartement;1;1327
1328;69.51;2;Appartement;3;1328
1329;28.95;2;Appartement;1;1329
1330;48.02;2;Appartement;2;1330
1331;56;2;Appartement;3;1331
1332;54;2;Appartement;3;1332
1333;56.27;2;Appartement;1;1333
1334;29.07;2;Appartement;1;1334
1335;100.21;1;Maison;3;1335
1336;48.68;2;Appartement;2;1336
1337;22.47;2;Appartement;2;1337
1338;37.66;2;Appartement;2;1338
1339;39.11;2;Appartement;1;1339
1340;54.26;2;Appartement;2;1340
1341;66.2;2;Appartement;3;1341
1342;55.35;2;Appartement;1;1342
1343;51.24;2;Appartement;2;1343
1344;66.34;2;Appartement;3;1344
1345;67.71;2;Appartement;3;1345
1346;27.59;2;Appartement;1;1346
1347;51.17;2;Appartement;3;1347
1348;35.76;2;Appartement;3;1348
1349;24.85;2;Appartement;2;1349
1350;73.59;2;Appartement;3;1350
1351;172.57;1;Maison;5;1351
1352;106.63;1;Maison;6;1352
1353;92.64;2;Appartement;4;1353
1354;47.08;2;Appartement;2;1354
1355;90.45;2;Appartement;4;1355
1356;67.94;2;Appartement;3;1356
1357;88.65;2;Appartement;3;1357
1358;83.7;2;Appartement;4;1358
1359;45.52;2;Appartement;2;1359
1360;37.9;2;Appartement;1;1360
1361;43.68;2;Appartement;2;1361
1362;38.69;2;Appartement;2;1362
1363;97.04;2;Appartement;4;1363
1364;42.57;2;Appartement;2;1364
1365;87.39;2;Appartement;4;1365
1366;66.52;2;Appartement;4;1366
1367;85.83;2;Appartement;3;1367
1368;105.55;2;Appartement;4;1368
1369;51.49;2;Appartement;2;1369
1370;29.3;2;Appartement;1;1370
1371;44.61;2;Appartement;2;1371
1372;88.76;2;Appartement;4;1372
1373;16.7;2;Appartement;1;1373
1374;39.73;2;Appartement;2;1374
1375;44.51;2;Appartement;2;1375
1376;59.2;2;Appartement;3;1376
1377;66.01;2;Appartement;3;1377
1378;28.08;2;Appartement;1;1378
1379;77.78;1;Maison;3;1379
1380;44.69;2;Appartement;2;1380
1381;60.92;2;Appartement;3;1381
1382;59.03;2;Appartement;3;1382
1383;144.58;2;Appartement;5;1383
1384;32.15;2;Appartement;2;1384
1385;55.92;2;Appartement;2;1385
1386;27.35;2;Appartement;2;1386
1387;116.59;1;Maison;4;1387
1388;39.33;2;Appartement;2;1388
1389;27;2;Appartement;1;1389
1390;29.42;2;Appartement;2;1390
1391;53.23;2;Appartement;2;1391
1392;31.4;2;Appartement;1;1392
1393;51.6;2;Appartement;2;1393
1394;96.43;1;Maison;4;1394
1395;42.42;2;Appartement;3;1395
1396;85.35;2;Appartement;4;1396
1397;65.23;2;Appartement;3;1397
1398;19.3;2;Appartement;0;1398
1399;95.21;2;Appartement;4;1399
1400;33.39;2;Appartement;1;1400
1401;20.64;2;Appartement;1;1401
1402;34.55;2;Appartement;2;1402
1403;64.05;2;Appartement;3;1403
1404;30.97;2;Appartement;1;1404
1405;90.31;2;Appartement;3;1405
1406;68.09;2;Appartement;4;1406
1407;96.45;1;Maison;5;1407
1408;28.29;2;Appartement;1;1408
1409;46.76;2;Appartement;2;1409
1410;23.5;2;Appartement;1;1410
1411;26.88;2;Appartement;1;1411
1412;72.8;2;Appartement;3;1412
1413;46.58;2;Appartement;3;1413
1414;87.15;2;Appartement;4;1414
1415;23.15;2;Appartement;1;1415
1416;31.31;2;Appartement;1;1416
1417;45.42;2;Appartement;2;1417
1418;77.09;2;Appartement;3;1418
1419;68.12;2;Appartement;3;1419
1420;72.22;2;Appartement;3;1420
1421;62.31;2;Appartement;2;1421
1422;107.33;1;Maison;5;1422
1423;34.1;2;Appartement;1;1423
1424;3.27;2;Appartement;4;1424
1425;41;2;Appartement;2;1425
1426;29.08;2;Appartement;1;1426
1427;84.29;2;Appartement;4;1427
1428;27.63;2;Appartement;1;1428
1429;115.11;1;Maison;4;1429
1430;37.02;2;Appartement;2;1430
1431;69.28;1;Maison;3;1431
1432;54.32;2;Appartement;2;1432
1433;26.58;2;Appartement;1;1433
1434;26.67;2;Appartement;1;1434
1435;56.26;2;Appartement;3;1435
1436;38.01;2;Appartement;1;1436
1437;36.4;2;Appartement;2;1437
1438;66.65;2;Appartement;3;1438
1439;55.74;2;Appartement;2;1439
1440;201.3;1;Maison;6;1440
1441;36.27;2;Appartement;2;1441
1442;50.03;2;Appartement;2;1442
1443;33.22;2;Appartement;2;1443
1444;29.75;2;Appartement;1;1444
1445;60.81;2;Appartement;3;1445
1446;23.79;2;Appartement;1;1446
1447;120.32;2;Appartement;4;1447
1448;23.1;2;Appartement;1;1448
1449;19.31;2;Appartement;1;1449
1450;103.6;2;Appartement;4;1450
1451;51.23;2;Appartement;2;1451
