ID_Emplacement;Adresse;Code postal;Commune;Code departement
484;0 LES BERNARDS;5230;CHORGES;5
485;0 CLOT DES LEOTHAUDS;5290;PUY SAINT VINCENT;5
486;2280 VICTOR HUGO;5000;GAP;5
487;149 ST JULIEN;5500;SAINT-BONNET-EN-CHAMPSAUR;5
488;23 BARTHELON;5200;EMBRUN;5
489;1200 JEAN EYMAR;5000;GAP;5
490;0 ENTRE LA VIA;5100;NEVACHE;5
491;0 LES ILES;5240;LA SALLE;5
492;0 LES ISSARTS;5250;LE DEVOLUY;5
493;610 PASTEUR;5100;BRIANCON;5
494;1071 DE GRAFFINEL;5000;GAP;5
495;0 MERLETTE;5170;ORCIERES;5
496;0 MERLETTE;5170;ORCIERES;5
497;0 LE ROCHAS;5220;LE MONETIER-LES-BAINS;5
498;0 LE BOIS D AUROUZE;5250;LE DEVOLUY;5
499;882 DE LA TOUR;5230;LA BATIE NEUVE;5
500;0 SUPER DEVOLUY;5250;LE DEVOLUY;5
501;0 MERLETTE;5170;ORCIERES;5
502;2240 DE VALSERRES;5000;GAP;5
503;0 LA GRANDE SAGNE;5250;LE DEVOLUY;5
504;80 JEAN JAURES;5400;VEYNES;5
505;0 FONTAINEBLEAU;5700;SERRES;5
506;0 SUPER DEVOLUY;5250;LE DEVOLUY;5
507;41 GEN ALBERT;5600;GUILLESTRE;5
508;0 MERLETTE;5170;ORCIERES;5
509;0 LA TARTARASSE;5290;PUY SAINT VINCENT;5
510;0 BOIS DE LA BLACHE;5230;CHORGES;5
511;0 LA JOUE DU LOUP;5250;LE DEVOLUY;5
512;0 PRE LALLEGRE;5200;LES ORRES;5
513;0 LE BOIS D AUROUZE;5250;LE DEVOLUY;5
514;1393 DES MARRONNIERS;5000;GAP;5
515;18 DES EYGUIERES;5230;CHORGES;5
516;127 PRE LAGRANGE;5500;SAINT-BONNET-EN-CHAMPSAUR;5
517;0 LES EYSSARDS DE PELVOUX;5340;VALLOUISE-PELVOUX;5
518;0 SAINT FERREOL;5160;SAVINES-LE-LAC;5
519;0 LE CHEF LIEU;5100;MONTGENEVRE;5
520;0 LES JARDINS DU MORGON;5160;SAVINES-LE-LAC;5
521;0 LE BOIS D AUROUZE;5250;LE DEVOLUY;5
522;0 LA JOUE DU LOUP;5250;LE DEVOLUY;5
523;0 LES ESCOUNDUS;5560;VARS;5
524;0 CANARD;5500;LAYE;5
525;0 LE BOIS D AUROUZE;5250;LE DEVOLUY;5
526;18 ALBERT BOURGES;5100;BRIANCON;5
527;0 LES UBACS;5290;PUY SAINT VINCENT;5
528;0 CLOT PEOUILLOUX;5290;PUY SAINT VINCENT;5
529;0 LE CHATEAU;5200;PUY-SANIERES;5
530;140 DE LA LIBERTE;5200;EMBRUN;5
531;0 PRE LONGIS;5200;LES ORRES;5
532;0 PRE DES LAGIERS;5200;LES ORRES;5
533;610 PASTEUR;5100;BRIANCON;5
534;0 LES CHALPS;5600;RISOUL;5
535;0 PELINCHE;5600;RISOUL;5
536;0 SERRE SERRET;5250;LE DEVOLUY;5
537;820 EMILE ZOLA;5000;GAP;5
538;24 DU CLOT CHENU;5260;SAINT-MICHEL-DE-CHAILLOL;5
539;0 LES QUEYRETS ET PEYRON;5330;SAINT-CHAFFREY;5
540;368 DE LA GUISANE;5240;LA SALLE;5
541;0 PRE LONGIS;5200;LES ORRES;5
542;0 LES ILES;5240;LA SALLE;5
543;5600 ROSSINI;6000;NICE;6
544;3535 LAMARTINE;6000;NICE;6
545;3975 MARCEAU;6000;NICE;6
546;4685 PAPE JEAN 23;6300;NICE;6
547;3535 LAMARTINE;6000;NICE;6
548;3235 HEROLD;6000;NICE;6
549;1000 DE LA BUFFA;6000;NICE;6
550;2985 GOUNOD;6000;NICE;6
551;1805 CYRILLE BESSET;6100;NICE;6
552;405 ASSALIT;6000;NICE;6
553;6285 STALINGRAD;6300;NICE;6
554;6715 VILLERMONT;6000;NICE;6
555;28 DE LA BANQUIERE;6730;SAINT-ANDRE DE LA ROCHE;6
556;4035 MAL VAUBAN;6300;NICE;6
557;6575 VALROSE;6100;NICE;6
558;5435 DE LA REPUBLIQUE;6300;NICE;6
559;6285 STALINGRAD;6300;NICE;6
560;2505 FONCET;6000;NICE;6
561;2870 GEORGE  5;6000;NICE;6
562;6275 SPITALIERI;6000;NICE;6
563;4020 DU MARECHAL JOFFRE;6000;NICE;6
564;3970 MARALDI;6300;NICE;6
565;1410 CIMIEZ;6000;NICE;6
566;0 COL DE VILLEFRANCHE;6300;NICE;6
567;1286 CHANOINE ALBIN;6300;NICE;6
568;4350 DU MONT BORON;6300;NICE;6
569;4020 DU MARECHAL JOFFRE;6000;NICE;6
570;6285 STALINGRAD;6300;NICE;6
571;465 AUGUSTE RAYNAUD;6100;NICE;6
572;610 BARLA;6300;NICE;6
573;1920 DESAMBROIS;6000;NICE;6
574;1180 CASSINI;6300;NICE;6
575;780 BENOIT BUNICO;6300;NICE;6
576;4585 DE L OPERA;6300;NICE;6
577;780 BENOIT BUNICO;6300;NICE;6
578;390 ARSON;6300;NICE;6
579;6620 VERDI;6000;NICE;6
580;1785 CRONSTADT;6000;NICE;6
581;1265 DE CESSOLE;6100;NICE;6
582;4090 MASCOINAT;6300;NICE;6
583;485 LEON DELOYE;6340;LA TRINITE;6
584;6635 VERNIER;6000;NICE;6
585;3472 JOSEPH GAZAN;6000;NICE;6
586;2950 GIOFFREDO;6000;NICE;6
587;455 AUGUSTE GAL;6300;NICE;6
588;4915 PAULIANI;6000;NICE;6
589;2828 GENERAL LOUIS DELFINO;6300;NICE;6
590;1440 CLAIRE VIRENQUE;6100;NICE;6
591;4120 MASSINGY;6000;NICE;6
592;2295 EMMANUEL PHILIBERT;6300;NICE;6
593;6620 VERDI;6000;NICE;6
594;3080 GUBERNATIS;6000;NICE;6
595;80 DE L ARBRE;6340;LA TRINITE;6
596;2680 FRERE MARC;6000;NICE;6
597;3475 JOSEPH GARNIER;6000;NICE;6
598;6655 VICTOR HUGO;6000;NICE;6
599;3615 DE LEPANTE;6000;NICE;6
600;1820 DABRAY;6000;NICE;6
601;200 DU CHATEAU;6340;LA TRINITE;6
602;70 ANTOINE SCOFFIER;6340;LA TRINITE;6
603;3240 HESPERIDES;6300;NICE;6
604;4447 DES MOULINS;6300;NICE;6
605;555 BARBERIS;6300;NICE;6
606;60 ALBERT VOISIN;6300;NICE;6
607;6455 TRACHEL;6000;NICE;6
608;2950 GIOFFREDO;6000;NICE;6
609;4310 MIRON;6000;NICE;6
610;10 ABBAYE;6300;NICE;6
611;3475 JOSEPH GARNIER;6000;NICE;6
612;6065 SAINTE REPARATE;6300;NICE;6
613;6235 SMOLETT;6300;NICE;6
614;5485 DE RIQUIER;6300;NICE;6
615;6575 VALROSE;6100;NICE;6
616;6705 VILLEBOIS MAREUIL;6000;NICE;6
617;5600 ROSSINI;6000;NICE;6
618;2610 FRANCK PILATTE;6300;NICE;6
619;1265 DE CESSOLE;6100;NICE;6
620;1180 CASSINI;6300;NICE;6
621;365 FUON DAOU MAGISTRE;6340;LA TRINITE;6
622;5383 RAYMOND COMBOUL;6000;NICE;6
623;5975 SAINT VINCENT;6300;NICE;6
624;445 AUGUSTE BERCY;6100;NICE;6
625;910 BORRIGLIONE;6100;NICE;6
626;3115 GUSTAVE DELOYE;6000;NICE;6
627;2610 FRANCK PILATTE;6300;NICE;6
628;885 BONAPARTE;6300;NICE;6
629;220 DU 8 MAI 1945;6730;SAINT-ANDRE DE LA ROCHE;6
630;1885 DELILLE;6000;NICE;6
631;3535 LAMARTINE;6000;NICE;6
632;759 DU ROSTIT;6340;LA TRINITE;6
633;350 FRANCOIS SUAREZ;6340;LA TRINITE;6
634;5485 DE RIQUIER;6300;NICE;6
635;3372 JEAN MEDECIN;6000;NICE;6
636;2755 GAMBETTA;6000;NICE;6
637;6620 VERDI;6000;NICE;6
638;6245 DU SOLEIL;6100;NICE;6
639;290 D ANVERS;6000;NICE;6
640;6290 STEPHEN LIEGEARD;6100;NICE;6
641;1915 DESAMBROIS;6000;NICE;6
642;1760 DES CRETES;6300;NICE;6
643;2102 DUBOUCHAGE;6000;NICE;6
644;4940 PENCHIENATTI;6000;NICE;6
645;850 DES BOERS;6100;NICE;6
646;950 DE BRANCOLAR;6100;NICE;6
647;2880 G CLEMENCEAU;6000;NICE;6
648;6480 DE TURIN;6300;NICE;6
649;5205 DES PONCHETTES;6300;NICE;6
650;2910 GIACOBI;6300;NICE;6
651;4805 PARMENTIER;6100;NICE;6
652;5600 ROSSINI;6000;NICE;6
653;2785 GARIBALDI;6300;NICE;6
654;5805 SAINT JEAN BAPTISTE;6000;NICE;6
655;3573 LAURENT GIAUME;6300;NICE;6
656;3255 L HOTEL POSTES;6000;NICE;6
657;4020 DU MARECHAL JOFFRE;6000;NICE;6
658;405 ASSALIT;6000;NICE;6
659;6255 SORGENTINO;6300;NICE;6
660;630 PASTEUR;6340;LA TRINITE;6
661;5240 DE LA PREFECTURE;6300;NICE;6
662;5240 DE LA PREFECTURE;6300;NICE;6
663;1655 DU CONGRES;6000;NICE;6
664;1470 CLEMENT ROASSAL;6000;NICE;6
665;5195 DE LA POISSONNERIE;6300;NICE;6
666;4275 MIRABEAU;6000;NICE;6
667;2102 DUBOUCHAGE;6000;NICE;6
668;2280 EMMA ET PHILIPPE TIRANTY;6000;NICE;6
669;390 ARSON;6300;NICE;6
670;3970 MARALDI;6300;NICE;6
671;103 DU FALICONET;6950;FALICON;6
672;5460 RIBOTTI;6300;NICE;6
673;5640 DE RUSSIE;6000;NICE;6
674;60 ALBERT VOISIN;6300;NICE;6
675;360 ARMEE DES ALPES;6300;NICE;6
676;6285 STALINGRAD;6300;NICE;6
677;5570 DE ROQUEBILLIERE;6300;NICE;6
678;6620 VERDI;6000;NICE;6
679;5420 RENE BOYLESVE;6100;NICE;6
680;2295 EMMANUEL PHILIBERT;6300;NICE;6
681;885 BONAPARTE;6300;NICE;6
682;4025 MARECHAL LYAUTEY;6000;NICE;6
683;6455 TRACHEL;6000;NICE;6
684;6490 URBAIN BOSIO;6300;NICE;6
685;1865 DE ORESTIS;6300;NICE;6
686;456 AUGUSTE GAL PROLONGEE;6300;NICE;6
687;2970 GORBELLA;6100;NICE;6
688;3810 MACCARANI;6000;NICE;6
689;350 FRANCOIS SUAREZ;6340;LA TRINITE;6
690;2828 GENERAL LOUIS DELFINO;6300;NICE;6
691;3090 GUIGLIA;6000;NICE;6
692;2510 FONTAINE DE LA VILLE;6300;NICE;6
693;715 DE BELGIQUE;6000;NICE;6
694;2828 GENERAL LOUIS DELFINO;6300;NICE;6
695;790 BERLIOZ;6000;NICE;6
696;2895 GEORGES VILLE;6300;NICE;6
697;2102 DUBOUCHAGE;6000;NICE;6
698;4025 MARECHAL LYAUTEY;6000;NICE;6
699;6665 VICTOR JUGE;6000;NICE;6
700;790 BERLIOZ;6000;NICE;6
701;28 DE LA BANQUIERE;6730;SAINT-ANDRE DE LA ROCHE;6
702;6480 DE TURIN;6300;NICE;6
703;350 FRANCOIS SUAREZ;6340;LA TRINITE;6
704;3000 GRAVIER;6100;NICE;6
705;3090 GUIGLIA;6000;NICE;6
706;3160 GUYNEMER;6300;NICE;6
707;3535 LAMARTINE;6000;NICE;6
708;1130 CARAVADOSSI;6000;NICE;6
709;5635 RUSCA;6300;NICE;6
710;3697 LISERB;6000;NICE;6
711;5485 DE RIQUIER;6300;NICE;6
712;3975 MARCEAU;6000;NICE;6
713;2495 FODERE;6300;NICE;6
714;0 GUIGONIS ST FRANCOIS;6300;NICE;6
715;6455 TRACHEL;6000;NICE;6
716;1970 DIDEROT;6000;NICE;6
717;2495 FODERE;6300;NICE;6
718;1410 CIMIEZ;6000;NICE;6
719;1760 DES CRETES;6300;NICE;6
720;2610 FRANCK PILATTE;6300;NICE;6
721;5345 RAIMBALDI;6000;NICE;6
722;2828 GENERAL LOUIS DELFINO;6300;NICE;6
723;3505 JULES GILLY;6300;NICE;6
724;0 IBAC SUPERIEUR;6950;FALICON;6
725;3255 L HOTEL POSTES;6000;NICE;6
726;6710 VILLENEUVE;6000;NICE;6
727;625 BARRALIS;6000;NICE;6
728;0 RUE CH BAUDELAIRE;6100;NICE;6
729;4015 MARECHAL FOCH;6000;NICE;6
730;402 GASTON ARNULF;6340;LA TRINITE;6
731;2295 EMMANUEL PHILIBERT;6300;NICE;6
732;5435 DE LA REPUBLIQUE;6300;NICE;6
733;2625 FRANCOIS CARLO;6000;NICE;6
734;2595 DE FRANCE;6000;NICE;6
735;2828 GENERAL LOUIS DELFINO;6300;NICE;6
736;2125 DURANTE;6000;NICE;6
737;1360 CHATEAUBRIAND;6100;NICE;6
738;27 ABBE SALVETTI;6300;NICE;6
739;2950 GIOFFREDO;6000;NICE;6
740;860 STALINGRAD;6340;LA TRINITE;6
741;1590 COLONNA D ISTRIA;6300;NICE;6
742;2755 GAMBETTA;6000;NICE;6
743;790 BERLIOZ;6000;NICE;6
744;280 ANTONIA AUGUSTA;6000;NICE;6
745;4085 MARTIN SEYTOUR;6300;NICE;6
746;3240 HESPERIDES;6300;NICE;6
747;4525 NOTRE DAME;6000;NICE;6
748;4680 PAPACINO;6300;NICE;6
749;4850 PASTORELLI;6000;NICE;6
750;3240 HESPERIDES;6300;NICE;6
751;2102 DUBOUCHAGE;6000;NICE;6
752;5471 DE RIMIEZ;6100;NICE;6
753;6770 ROMAINE;6000;NICE;6
754;2102 DUBOUCHAGE;6000;NICE;6
755;1010 CAGNOLI;6100;NICE;6
756;4015 MARECHAL FOCH;6000;NICE;6
757;1655 DU CONGRES;6000;NICE;6
758;3579 LAURENTI;6100;NICE;6
759;5420 RENE BOYLESVE;6100;NICE;6
760;6005 SAINTE CLAIRE;6100;NICE;6
761;950 DE BRANCOLAR;6100;NICE;6
762;80 DE L ARBRE;6340;LA TRINITE;6
763;240 DES ANGLAIS;6000;NICE;6
764;1000 DE LA BUFFA;6000;NICE;6
765;2950 GIOFFREDO;6000;NICE;6
766;1275 CHABRIER;6300;NICE;6
767;558 DES BARBETS;6300;NICE;6
768;305 FERNAND LEGER;6340;LA TRINITE;6
769;2740 GALLIN;6100;NICE;6
770;3820 DE LA MADELEINE;6000;NICE;6
771;240 DES ANGLAIS;6200;NICE;6
772;1810 CYRNOS;6100;NICE;6
773;1715 CORNICHE FLEURIE;6200;NICE;6
774;1790 CROS DE CAPEU;6100;NICE;6
775;2955 GLORIA;6200;NICE;6
776;1805 CYRILLE BESSET;6100;NICE;6
777;6035 SAINTE MARGUERITE;6200;NICE;6
778;660 DES BAUMETTES;6000;NICE;6
779;3730 LOUIS BLERIOT;6200;NICE;6
780;1365 CHATEAUNEUF;6000;NICE;6
781;1005 CAFFARELLI;6000;NICE;6
782;5690 SAINT AUGUSTIN;6200;NICE;6
783;3550 DE LA LANTERNE;6200;NICE;6
784;2755 GAMBETTA;6000;NICE;6
785;4965 DE PESSICART;6100;NICE;6
786;3820 DE LA MADELEINE;6000;NICE;6
787;1045 DE LA CALIFORNIE;6200;NICE;6
788;615 BARLA;6200;NICE;6
789;3820 DE LA MADELEINE;6000;NICE;6
790;240 DES ANGLAIS;6200;NICE;6
791;1265 DE CESSOLE;6100;NICE;6
792;4390 MONT RABEAU;6200;NICE;6
793;2370 DE FABRON;6200;NICE;6
794;925 BOTTERO;6000;NICE;6
795;1140 CARLONE;6200;NICE;6
796;2675 FREMONT;6200;NICE;6
797;925 BOTTERO;6000;NICE;6
798;3943 MANTEGA RIGHI;6100;NICE;6
799;6227 SIMONE VEIL;6200;NICE;6
800;2460 FLEURS;6000;NICE;6
801;5645 DES SABLIERES;6100;NICE;6
802;3820 DE LA MADELEINE;6000;NICE;6
803;1005 CAFFARELLI;6000;NICE;6
804;1715 CORNICHE FLEURIE;6200;NICE;6
805;3470 JOSEPH FRICERO;6000;NICE;6
806;2755 GAMBETTA;6000;NICE;6
807;2188 EDOUARD HERRIOT;6200;NICE;6
808;900 DE LA BORNALA;6200;NICE;6
809;2370 DE FABRON;6200;NICE;6
810;2942 DE LA GINESTIERE;6200;NICE;6
811;3730 LOUIS BLERIOT;6200;NICE;6
812;2755 GAMBETTA;6000;NICE;6
813;2810 GAY;6000;NICE;6
814;1365 CHATEAUNEUF;6000;NICE;6
815;5225 DES POTIERS;6000;NICE;6
816;3943 MANTEGA RIGHI;6100;NICE;6
817;1790 CROS DE CAPEU;6100;NICE;6
818;900 DE LA BORNALA;6200;NICE;6
819;1715 CORNICHE FLEURIE;6200;NICE;6
820;745 DE BELLET;6200;NICE;6
821;3820 DE LA MADELEINE;6000;NICE;6
822;2630 FRANCOIS GROSSO;6000;NICE;6
823;2370 DE FABRON;6200;NICE;6
824;6485 DU TZAREWITCH;6000;NICE;6
825;5895 SAINT PHILIPPE;6000;NICE;6
826;3820 DE LA MADELEINE;6000;NICE;6
827;240 DES ANGLAIS;6000;NICE;6
828;3550 DE LA LANTERNE;6200;NICE;6
829;3020 DE GRENOBLE;6200;NICE;6
830;2810 GAY;6000;NICE;6
831;1715 CORNICHE FLEURIE;6200;NICE;6
832;240 DES ANGLAIS;6000;NICE;6
833;4050 MARIE BASHKIRTSEFF;6200;NICE;6
834;745 DE BELLET;6200;NICE;6
835;2370 DE FABRON;6200;NICE;6
836;6035 SAINTE MARGUERITE;6200;NICE;6
837;1355 CHATEAU DE LA TOUR;6000;NICE;6
838;6364 DE TERRON;6200;NICE;6
839;4965 DE PESSICART;6100;NICE;6
840;4483 NAPOLEON III;6200;NICE;6
841;5525 DU ROCHER;6000;NICE;6
842;925 BOTTERO;6000;NICE;6
843;1045 DE LA CALIFORNIE;6200;NICE;6
844;1715 CORNICHE FLEURIE;6200;NICE;6
845;4483 NAPOLEON III;6200;NICE;6
846;5690 SAINT AUGUSTIN;6200;NICE;6
847;2370 DE FABRON;6200;NICE;6
848;1045 DE LA CALIFORNIE;6200;NICE;6
849;5357 RAOUL DUFY;6200;NICE;6
850;3740 LOUIS COCHOIS;6000;NICE;6
851;2370 DE FABRON;6200;NICE;6
852;5895 SAINT PHILIPPE;6000;NICE;6
853;2885 GEORGES DOUBLET;6100;NICE;6
854;4975 DU PETIT FABRON;6200;NICE;6
855;4965 DE PESSICART;6100;NICE;6
856;1715 CORNICHE FLEURIE;6200;NICE;6
857;4576 DES OLIVIERS;6000;NICE;6
858;2370 DE FABRON;6200;NICE;6
859;3323 JEAN BAGNIS;6200;NICE;6
860;3478 JOSEPH GIORDAN;6200;NICE;6
861;3210 HENRY DE CESSOLE;6100;NICE;6
862;1805 CYRILLE BESSET;6100;NICE;6
863;1045 DE LA CALIFORNIE;6200;NICE;6
864;2325 ESTIENNE D ORVES;6000;NICE;6
865;6035 SAINTE MARGUERITE;6200;NICE;6
866;5910 ST PIERRE FERIC;6000;NICE;6
867;745 DE BELLET;6200;NICE;6
868;3820 DE LA MADELEINE;6000;NICE;6
869;4576 DES OLIVIERS;6000;NICE;6
870;2942 DE LA GINESTIERE;6200;NICE;6
871;267 ANTOINE MARTIN;6200;NICE;6
872;1715 CORNICHE FLEURIE;6200;NICE;6
873;3220 HENRI SAPPIA;6100;NICE;6
874;745 DE BELLET;6200;NICE;6
875;1365 CHATEAUNEUF;6000;NICE;6
876;2370 DE FABRON;6200;NICE;6
877;3217 HENRI MATISSE;6200;NICE;6
878;2885 GEORGES DOUBLET;6100;NICE;6
879;5380 DU RAY;6100;NICE;6
880;3545 ANC CHE DE LA LANTERNE;6200;NICE;6
881;5385 RAYMOND FERAUD;6200;NICE;6
882;3820 DE LA MADELEINE;6000;NICE;6
883;3550 DE LA LANTERNE;6200;NICE;6
884;3820 DE LA MADELEINE;6000;NICE;6
885;3820 DE LA MADELEINE;6000;NICE;6
886;900 DE LA BORNALA;6200;NICE;6
887;2955 GLORIA;6200;NICE;6
888;2370 DE FABRON;6200;NICE;6
889;2705 DE GAIRAUT;6100;NICE;6
890;3820 DE LA MADELEINE;6000;NICE;6
891;5815 SAINT JOSEPH;6000;NICE;6
892;2595 DE FRANCE;6000;NICE;6
893;1070 DE CANTA GALET;6200;NICE;6
894;94 ALEXIS MOSSA;6000;NICE;6
895;1045 DE LA CALIFORNIE;6200;NICE;6
896;925 BOTTERO;6000;NICE;6
897;6513 VAL MARIE;6200;NICE;6
898;5380 DU RAY;6100;NICE;6
899;1045 DE LA CALIFORNIE;6200;NICE;6
900;2955 GLORIA;6200;NICE;6
901;1045 DE LA CALIFORNIE;6200;NICE;6
902;5225 DES POTIERS;6000;NICE;6
903;2150 EDEN PARK;6000;NICE;6
904;3217 HENRI MATISSE;6200;NICE;6
905;2595 DE FRANCE;6000;NICE;6
906;2595 DE FRANCE;6000;NICE;6
907;3217 HENRI MATISSE;6200;NICE;6
908;1140 CARLONE;6200;NICE;6
909;2370 DE FABRON;6200;NICE;6
910;2885 GEORGES DOUBLET;6100;NICE;6
911;235 ANGELIQUE BRAQUET;6200;NICE;6
912;4965 DE PESSICART;6100;NICE;6
913;1040 DU CAL DE SPAGNOL;6200;NICE;6
914;458 AUGUSTE PEGURIER;6200;NICE;6
915;2370 DE FABRON;6200;NICE;6
916;5380 DU RAY;6100;NICE;6
917;3357 JEAN BEHRA;6100;NICE;6
918;615 BARLA;6200;NICE;6
919;3820 DE LA MADELEINE;6000;NICE;6
920;4425 DE MONTREAL;6200;NICE;6
921;6485 DU TZAREWITCH;6000;NICE;6
922;1045 DE LA CALIFORNIE;6200;NICE;6
923;925 BOTTERO;6000;NICE;6
924;2370 DE FABRON;6200;NICE;6
925;4965 DE PESSICART;6100;NICE;6
926;3374 JEAN MERMOZ;6200;NICE;6
927;3852 DE LA MADONETTE DE TERRON;6200;NICE;6
928;5380 DU RAY;6100;NICE;6
929;1715 CORNICHE FLEURIE;6200;NICE;6
930;3734 LOUIS CAPPATTI;6200;NICE;6
931;900 DE LA BORNALA;6200;NICE;6
932;3358 JEAN CANAVESE;6100;NICE;6
933;2595 DE FRANCE;6000;NICE;6
934;3470 JOSEPH FRICERO;6000;NICE;6
935;3887 DE MAGNAN;6000;NICE;6
936;1805 CYRILLE BESSET;6100;NICE;6
937;2755 GAMBETTA;6000;NICE;6
938;4425 DE MONTREAL;6200;NICE;6
939;2325 ESTIENNE D ORVES;6000;NICE;6
940;1715 CORNICHE FLEURIE;6200;NICE;6
941;2460 FLEURS;6000;NICE;6
942;5380 DU RAY;6100;NICE;6
943;925 BOTTERO;6000;NICE;6
944;2595 DE FRANCE;6000;NICE;6
945;1265 DE CESSOLE;6100;NICE;6
946;660 DES BAUMETTES;6000;NICE;6
947;745 DE BELLET;6200;NICE;6
948;900 DE LA BORNALA;6200;NICE;6
949;3550 DE LA LANTERNE;6200;NICE;6
950;2370 DE FABRON;6200;NICE;6
951;900 DE LA BORNALA;6200;NICE;6
952;4483 NAPOLEON III;6200;NICE;6
953;4740 PARC IMPERIAL;6000;NICE;6
954;1045 DE LA CALIFORNIE;6200;NICE;6
955;1356 DU SOLEIL;6500;MENTON;6
956;515 DE FRANCE;6500;MENTON;6
957;845 DE LA PINEDE;6190;ROQUEBRUNE CAP MARTIN;6
958;150 BOTTA;6500;MENTON;6
959;270 GUYNEMER;6240;BEAUSOLEIL;6
960;725 DES HESPERIDES;6500;MENTON;6
961;819 LAURENTI;6500;MENTON;6
962;1360 DE SOSPEL;6500;MENTON;6
963;40 CAMILLE BLANC;6240;BEAUSOLEIL;6
964;1085 PARTOUNEAUX;6500;MENTON;6
965;515 DE FRANCE;6500;MENTON;6
966;1442 VAL DU CAREI;6500;MENTON;6
967;530 DU PFR CALMETTE;6240;BEAUSOLEIL;6
968;530 DU PFR CALMETTE;6240;BEAUSOLEIL;6
969;1140 PIETRA SCRITTA;6500;MENTON;6
970;740 DU MOULIN;6190;ROQUEBRUNE CAP MARTIN;6
971;540 DE GARAVAN;6500;MENTON;6
972;1470 DE VERDUN;6500;MENTON;6
973;311 VAL DES CASTAGNINS;6500;MENTON;6
974;460 FRANCOIS DE MONLEON;6190;ROQUEBRUNE CAP MARTIN;6
975;450 DE FRANCE;6190;ROQUEBRUNE CAP MARTIN;6
976;1430 DU VAL DE MENTON;6500;MENTON;6
977;1392 ACACIAS TER CHAUDES;6500;MENTON;6
978;160 BOYER;6500;MENTON;6
979;1210 WINSTON CHURCHILL;6190;ROQUEBRUNE CAP MARTIN;6
980;860 DE LA PLAGE;6190;ROQUEBRUNE CAP MARTIN;6
981;40 ALBERTI BERNARDIN;6430;LA BRIGUE;6
982;180 LIEUTENANT JEAN REVELLI;6540;SAORGE;6
983;9 MONTEE DES ALPES;6240;BEAUSOLEIL;6
984;240 DU GENERAL DE GAULLE;6240;BEAUSOLEIL;6
985;10 ANDRE CARABALONA;6430;TENDE;6
986;320 JULES FERRY;6240;BEAUSOLEIL;6
987;720 DE USINE ELECTRIQUE;6240;BEAUSOLEIL;6
988;460 FRANCOIS DE MONLEON;6190;ROQUEBRUNE CAP MARTIN;6
989;800 PASTEUR;6190;ROQUEBRUNE CAP MARTIN;6
990;740 DU MOULIN;6190;ROQUEBRUNE CAP MARTIN;6
991;100 DU CENTRE;6240;BEAUSOLEIL;6
992;1210 WINSTON CHURCHILL;6190;ROQUEBRUNE CAP MARTIN;6
993;481 ORCHIDEES PROLONGEE;6240;BEAUSOLEIL;6
994;1370 DE SOSPEL;6500;MENTON;6
995;1130 DU VALLONET;6190;ROQUEBRUNE CAP MARTIN;6
996;1150 VICTOR HUGO;6190;ROQUEBRUNE CAP MARTIN;6
997;950 DE LA MARNE MAL JOFFRE;6500;MENTON;6
998;890 DU LUTETIA;6500;MENTON;6
999;860 DE LA PLAGE;6190;ROQUEBRUNE CAP MARTIN;6
1000;760 SAINT PIERRE;6380;SOSPEL;6
1001;100 ARISTIDE BRIAND;6500;MENTON;6
1002;1400 THIERS;6500;MENTON;6
1003;560 DE LA REPUBLIQUE;6240;BEAUSOLEIL;6
1004;300 COTTA;6430;TENDE;6
1005;360 DE FRANCE;6430;TENDE;6
1006;0 VAL DU CAREI;6500;MENTON;6
1007;90 ARDOINO;6500;MENTON;6
1008;530 DU PFR CALMETTE;6240;BEAUSOLEIL;6
1009;400 MARTYRS RESISTANCE;6240;BEAUSOLEIL;6
1010;400 MARTYRS RESISTANCE;6240;BEAUSOLEIL;6
1011;1145 DE VERDUN;6190;ROQUEBRUNE CAP MARTIN;6
1012;40 GARIBALDI;6500;CASTELLAR;6
1013;1360 DE SOSPEL;6500;MENTON;6
1014;570 DU RESERVOIR;6240;BEAUSOLEIL;6
1015;595 HECTOR BERLIOZ;6190;ROQUEBRUNE CAP MARTIN;6
1016;150 DE LA CREMAILLERE;6240;BEAUSOLEIL;6
1017;932 MAL LECLERC HAUTECLOQUE;6500;MENTON;6
1018;957 ROBERT SCHUMAN;6190;ROQUEBRUNE CAP MARTIN;6
1019;790 DU JONQUIER;6500;MENTON;6
1020;1140 PIETRA SCRITTA;6500;MENTON;6
1021;770 DES ORCHIDEES;6190;ROQUEBRUNE CAP MARTIN;6
1022;48 DE SAINT ANTONIN;6500;CASTILLON;6
1023;470 EDOUARD VII;6500;MENTON;6
1024;420 COLONEL HEBERT;6500;MENTON;6
1025;20 D ALSACE;6240;BEAUSOLEIL;6
1026;1442 VAL DU CAREI;6500;MENTON;6
1027;800 PASTEUR;6190;ROQUEBRUNE CAP MARTIN;6
1028;1190 VIRGINIE HERIOT;6190;ROQUEBRUNE CAP MARTIN;6
1029;40 CAMILLE BLANC;6240;BEAUSOLEIL;6
1030;1100 PAUL MORILLOT;6500;MENTON;6
1031;515 DE FRANCE;6500;MENTON;6
1032;171 DU CAP;6190;ROQUEBRUNE CAP MARTIN;6
1033;105 DU GUET;6500;GORBIO;6
1034;760 DE VILLAINE;6240;BEAUSOLEIL;6
1035;260 PDT DOUMERGUE;6540;SAORGE;6
