ID_commune;Code postal;Commune;Code departement;ID_adresse
840;6200;NICE;6;840
841;6000;NICE;6;841
842;6000;NICE;6;842
843;6200;NICE;6;843
844;6200;NICE;6;844
845;6200;NICE;6;845
846;6200;NICE;6;846
847;6200;NICE;6;847
848;6200;NICE;6;848
849;6200;NICE;6;849
850;6000;NICE;6;850
851;6200;NICE;6;851
852;6000;NICE;6;852
853;6100;NICE;6;853
854;6200;NICE;6;854
855;6100;NICE;6;855
856;6200;NICE;6;856
857;6000;NICE;6;857
858;6200;NICE;6;858
859;6200;NICE;6;859
860;6200;NICE;6;860
861;6100;NICE;6;861
862;6100;NICE;6;862
863;6200;NICE;6;863
864;6000;NICE;6;864
865;6200;NICE;6;865
866;6000;NICE;6;866
867;6200;NICE;6;867
868;6000;NICE;6;868
869;6000;NICE;6;869
870;6200;NICE;6;870
871;6200;NICE;6;871
872;6200;NICE;6;872
873;6100;NICE;6;873
874;6200;NICE;6;874
875;6000;NICE;6;875
876;6200;NICE;6;876
877;6200;NICE;6;877
878;6100;NICE;6;878
879;6100;NICE;6;879
880;6200;NICE;6;880
881;6200;NICE;6;881
882;6000;NICE;6;882
883;6200;NICE;6;883
884;6000;NICE;6;884
885;6000;NICE;6;885
886;6200;NICE;6;886
887;6200;NICE;6;887
888;6200;NICE;6;888
889;6100;NICE;6;889
890;6000;NICE;6;890
891;6000;NICE;6;891
892;6000;NICE;6;892
893;6200;NICE;6;893
894;6000;NICE;6;894
895;6200;NICE;6;895
896;6000;NICE;6;896
897;6200;NICE;6;897
898;6100;NICE;6;898
899;6200;NICE;6;899
900;6200;NICE;6;900
901;6200;NICE;6;901
902;6000;NICE;6;902
903;6000;NICE;6;903
904;6200;NICE;6;904
905;6000;NICE;6;905
906;6000;NICE;6;906
907;6200;NICE;6;907
908;6200;NICE;6;908
909;6200;NICE;6;909
910;6100;NICE;6;910
911;6200;NICE;6;911
912;6100;NICE;6;912
913;6200;NICE;6;913
914;6200;NICE;6;914
915;6200;NICE;6;915
916;6100;NICE;6;916
917;6100;NICE;6;917
918;6200;NICE;6;918
919;6000;NICE;6;919
920;6200;NICE;6;920
921;6000;NICE;6;921
922;6200;NICE;6;922
923;6000;NICE;6;923
924;6200;NICE;6;924
925;6100;NICE;6;925
926;6200;NICE;6;926
927;6200;NICE;6;927
928;6100;NICE;6;928
929;6200;NICE;6;929
930;6200;NICE;6;930
931;6200;NICE;6;931
932;6100;NICE;6;932
933;6000;NICE;6;933
934;6000;NICE;6;934
935;6000;NICE;6;935
936;6100;NICE;6;936
937;6000;NICE;6;937
938;6200;NICE;6;938
939;6000;NICE;6;939
940;6200;NICE;6;940
941;6000;NICE;6;941
942;6100;NICE;6;942
943;6000;NICE;6;943
944;6000;NICE;6;944
945;6100;NICE;6;945
946;6000;NICE;6;946
947;6200;NICE;6;947
948;6200;NICE;6;948
949;6200;NICE;6;949
950;6200;NICE;6;950
951;6200;NICE;6;951
952;6200;NICE;6;952
953;6000;NICE;6;953
954;6200;NICE;6;954
955;6500;MENTON;6;955
956;6500;MENTON;6;956
957;6190;ROQUEBRUNE CAP MARTIN;6;957
958;6500;MENTON;6;958
959;6240;BEAUSOLEIL;6;959
960;6500;MENTON;6;960
961;6500;MENTON;6;961
962;6500;MENTON;6;962
963;6240;BEAUSOLEIL;6;963
964;6500;MENTON;6;964
965;6500;MENTON;6;965
966;6500;MENTON;6;966
967;6240;BEAUSOLEIL;6;967
968;6240;BEAUSOLEIL;6;968
969;6500;MENTON;6;969
970;6190;ROQUEBRUNE CAP MARTIN;6;970
971;6500;MENTON;6;971
972;6500;MENTON;6;972
973;6500;MENTON;6;973
974;6190;ROQUEBRUNE CAP MARTIN;6;974
975;6190;ROQUEBRUNE CAP MARTIN;6;975
976;6500;MENTON;6;976
977;6500;MENTON;6;977
978;6500;MENTON;6;978
979;6190;ROQUEBRUNE CAP MARTIN;6;979
980;6190;ROQUEBRUNE CAP MARTIN;6;980
981;6430;LA BRIGUE;6;981
982;6540;SAORGE;6;982
983;6240;BEAUSOLEIL;6;983
984;6240;BEAUSOLEIL;6;984
985;6430;TENDE;6;985
986;6240;BEAUSOLEIL;6;986
987;6240;BEAUSOLEIL;6;987
988;6190;ROQUEBRUNE CAP MARTIN;6;988
989;6190;ROQUEBRUNE CAP MARTIN;6;989
990;6190;ROQUEBRUNE CAP MARTIN;6;990
991;6240;BEAUSOLEIL;6;991
992;6190;ROQUEBRUNE CAP MARTIN;6;992
993;6240;BEAUSOLEIL;6;993
994;6500;MENTON;6;994
995;6190;ROQUEBRUNE CAP MARTIN;6;995
996;6190;ROQUEBRUNE CAP MARTIN;6;996
997;6500;MENTON;6;997
998;6500;MENTON;6;998
999;6190;ROQUEBRUNE CAP MARTIN;6;999
1000;6380;SOSPEL;6;1000
1001;6500;MENTON;6;1001
1002;6500;MENTON;6;1002
1003;6240;BEAUSOLEIL;6;1003
1004;6430;TENDE;6;1004
1005;6430;TENDE;6;1005
1006;6500;MENTON;6;1006
1007;6500;MENTON;6;1007
1008;6240;BEAUSOLEIL;6;1008
1009;6240;BEAUSOLEIL;6;1009
1010;6240;BEAUSOLEIL;6;1010
1011;6190;ROQUEBRUNE CAP MARTIN;6;1011
1012;6500;CASTELLAR;6;1012
1013;6500;MENTON;6;1013
1014;6240;BEAUSOLEIL;6;1014
1015;6190;ROQUEBRUNE CAP MARTIN;6;1015
1016;6240;BEAUSOLEIL;6;1016
1017;6500;MENTON;6;1017
1018;6190;ROQUEBRUNE CAP MARTIN;6;1018
1019;6500;MENTON;6;1019
1020;6500;MENTON;6;1020
1021;6190;ROQUEBRUNE CAP MARTIN;6;1021
1022;6500;CASTILLON;6;1022
1023;6500;MENTON;6;1023
1024;6500;MENTON;6;1024
1025;6240;BEAUSOLEIL;6;1025
1026;6500;MENTON;6;1026
1027;6190;ROQUEBRUNE CAP MARTIN;6;1027
1028;6190;ROQUEBRUNE CAP MARTIN;6;1028
1029;6240;BEAUSOLEIL;6;1029
1030;6500;MENTON;6;1030
1031;6500;MENTON;6;1031
1032;6190;ROQUEBRUNE CAP MARTIN;6;1032
1033;6500;GORBIO;6;1033
1034;6240;BEAUSOLEIL;6;1034
1035;6540;SAORGE;6;1035
1036;6190;ROQUEBRUNE CAP MARTIN;6;1036
1037;6380;MOULINET;6;1037
1038;6190;ROQUEBRUNE CAP MARTIN;6;1038
1039;6190;ROQUEBRUNE CAP MARTIN;6;1039
1040;6500;MENTON;6;1040
1041;6190;ROQUEBRUNE CAP MARTIN;6;1041
1042;6240;BEAUSOLEIL;6;1042
1043;6190;ROQUEBRUNE CAP MARTIN;6;1043
1044;6500;MENTON;6;1044
1045;6540;SAORGE;6;1045
1046;6500;MENTON;6;1046
1047;6190;ROQUEBRUNE CAP MARTIN;6;1047
1048;6190;ROQUEBRUNE CAP MARTIN;6;1048
1049;6500;CASTELLAR;6;1049
1050;6500;MENTON;6;1050
1051;6500;MENTON;6;1051
1052;6500;MENTON;6;1052
1053;6240;BEAUSOLEIL;6;1053
1054;6500;MENTON;6;1054
1055;6240;BEAUSOLEIL;6;1055
1056;6240;BEAUSOLEIL;6;1056
1057;6190;ROQUEBRUNE CAP MARTIN;6;1057
1058;6240;BEAUSOLEIL;6;1058
1059;6190;ROQUEBRUNE CAP MARTIN;6;1059
1060;6190;ROQUEBRUNE CAP MARTIN;6;1060
1061;6500;MENTON;6;1061
1062;6190;ROQUEBRUNE CAP MARTIN;6;1062
1063;6500;MENTON;6;1063
1064;6190;ROQUEBRUNE CAP MARTIN;6;1064
1065;6500;MENTON;6;1065
1066;6430;TENDE;6;1066
1067;6500;MENTON;6;1067
1068;6500;MENTON;6;1068
1069;6500;MENTON;6;1069
1070;6190;ROQUEBRUNE CAP MARTIN;6;1070
1071;6500;MENTON;6;1071
1072;6500;MENTON;6;1072
1073;6190;ROQUEBRUNE CAP MARTIN;6;1073
1074;6500;MENTON;6;1074
1075;6500;MENTON;6;1075
1076;6190;ROQUEBRUNE CAP MARTIN;6;1076
1077;6190;ROQUEBRUNE CAP MARTIN;6;1077
1078;6380;SOSPEL;6;1078
1079;6500;MENTON;6;1079
1080;6240;BEAUSOLEIL;6;1080
1081;6190;ROQUEBRUNE CAP MARTIN;6;1081
1082;6500;MENTON;6;1082
1083;6500;MENTON;6;1083
1084;6500;MENTON;6;1084
1085;6500;MENTON;6;1085
1086;6540;BREIL-SUR-ROYA;6;1086
1087;6500;MENTON;6;1087
1088;6500;MENTON;6;1088
1089;6500;MENTON;6;1089
1090;6190;ROQUEBRUNE CAP MARTIN;6;1090
1091;6240;BEAUSOLEIL;6;1091
1092;6190;ROQUEBRUNE CAP MARTIN;6;1092
1093;6190;ROQUEBRUNE CAP MARTIN;6;1093
1094;6500;MENTON;6;1094
1095;6500;MENTON;6;1095
1096;6190;ROQUEBRUNE CAP MARTIN;6;1096
1097;6500;MENTON;6;1097
1098;6240;BEAUSOLEIL;6;1098
1099;6500;MENTON;6;1099
1100;6500;GORBIO;6;1100
1101;6500;MENTON;6;1101
1102;6240;BEAUSOLEIL;6;1102
1103;6500;MENTON;6;1103
1104;6190;ROQUEBRUNE CAP MARTIN;6;1104
1105;6190;ROQUEBRUNE CAP MARTIN;6;1105
1106;6500;MENTON;6;1106
1107;6500;MENTON;6;1107
1108;6500;MENTON;6;1108
1109;6500;MENTON;6;1109
1110;6240;BEAUSOLEIL;6;1110
1111;6190;ROQUEBRUNE CAP MARTIN;6;1111
1112;6500;MENTON;6;1112
1113;6190;ROQUEBRUNE CAP MARTIN;6;1113
1114;6500;MENTON;6;1114
1115;6190;ROQUEBRUNE CAP MARTIN;6;1115
1116;6500;MENTON;6;1116
1117;6500;MENTON;6;1117
1118;6500;MENTON;6;1118
1119;6500;MENTON;6;1119
1120;6500;MENTON;6;1120
1121;6190;ROQUEBRUNE CAP MARTIN;6;1121
1122;6500;MENTON;6;1122
1123;6500;MENTON;6;1123
1124;6190;ROQUEBRUNE CAP MARTIN;6;1124
1125;6240;BEAUSOLEIL;6;1125
1126;6500;MENTON;6;1126
1127;6190;ROQUEBRUNE CAP MARTIN;6;1127
1128;6500;MENTON;6;1128
1129;6500;MENTON;6;1129
1130;6500;MENTON;6;1130
1131;6500;MENTON;6;1131
1132;6500;MENTON;6;1132
1133;6190;ROQUEBRUNE CAP MARTIN;6;1133
1134;6380;SOSPEL;6;1134
1135;6380;SOSPEL;6;1135
1136;6500;MENTON;6;1136
1137;6240;BEAUSOLEIL;6;1137
1138;6500;MENTON;6;1138
1139;6500;MENTON;6;1139
1140;6540;SAORGE;6;1140
1141;6190;ROQUEBRUNE CAP MARTIN;6;1141
1142;6240;BEAUSOLEIL;6;1142
1143;6240;BEAUSOLEIL;6;1143
1144;6500;MENTON;6;1144
1145;6500;SAINTE-AGNES;6;1145
1146;6500;MENTON;6;1146
1147;6500;MENTON;6;1147
1148;6500;MENTON;6;1148
1149;6500;MENTON;6;1149
1150;6190;ROQUEBRUNE CAP MARTIN;6;1150
1151;6500;MENTON;6;1151
1152;6230;VILLEFRANCHE-SUR-MER;6;1152
1153;6420;ISOLA;6;1153
1154;6470;PEONE;6;1154
1155;6420;VALDEBLORE;6;1155
1156;6310;BEAULIEU SUR MER;6;1156
1157;6440;PEILLON;6;1157
1158;6340;DRAP;6;1158
1159;6440;L'ESCARENE;6;1159
1160;6320;CAP-D AIL;6;1160
1161;6320;CAP-D AIL;6;1161
1162;6420;ISOLA;6;1162
1163;6710;VILLARS-SUR-VAR;6;1163
1164;6450;SAINT-MARTIN-VESUBIE;6;1164
1165;6230;VILLEFRANCHE-SUR-MER;6;1165
1166;6450;SAINT-MARTIN-VESUBIE;6;1166
1167;6420;ISOLA;6;1167
1168;6390;BENDEJUN;6;1168
1169;6660;SAINT-ETIENNE-DE-TINEE;6;1169
1170;6320;CAP-D AIL;6;1170
1171;6310;BEAULIEU SUR MER;6;1171
1172;6670;SAINT-MARTIN-DU-VAR;6;1172
1173;6470;PEONE;6;1173
1174;6320;CAP-D AIL;6;1174
1175;6390;CONTES;6;1175
1176;6320;LA TURBIE;6;1176
1177;6420;ISOLA;6;1177
1178;6660;SAINT-ETIENNE-DE-TINEE;6;1178
1179;6660;SAINT-ETIENNE-DE-TINEE;6;1179
1180;6310;BEAULIEU SUR MER;6;1180
1181;6390;CONTES;6;1181
1182;6390;CONTES;6;1182
1183;6230;VILLEFRANCHE-SUR-MER;6;1183
1184;6420;ISOLA;6;1184
1185;6440;L'ESCARENE;6;1185
1186;6420;ISOLA;6;1186
1187;6420;ISOLA;6;1187
1188;6310;BEAULIEU SUR MER;6;1188
1189;6470;GUILLAUMES;6;1189
1190;6440;PEILLE;6;1190
1191;6470;PEONE;6;1191
1192;6420;ISOLA;6;1192
1193;6360;EZE;6;1193
1194;6470;PEONE;6;1194
1195;6830;GILETTE;6;1195
1196;6440;PEILLE;6;1196
1197;6230;VILLEFRANCHE-SUR-MER;6;1197
1198;6420;ISOLA;6;1198
1199;6420;ISOLA;6;1199
1200;6470;PEONE;6;1200
1201;6660;SAINT-ETIENNE-DE-TINEE;6;1201
1202;6470;PEONE;6;1202
1203;6230;VILLEFRANCHE-SUR-MER;6;1203
1204;6230;VILLEFRANCHE-SUR-MER;6;1204
1205;6450;ROQUEBILLIERE;6;1205
1206;6670;COLOMARS;6;1206
1207;6420;ISOLA;6;1207
1208;6440;L'ESCARENE;6;1208
1209;6230;SAINT-JEAN-CAP-FERRAT;6;1209
1210;6420;VALDEBLORE;6;1210
1211;6340;DRAP;6;1211
1212;6670;SAINT-MARTIN-DU-VAR;6;1212
1213;6340;DRAP;6;1213
1214;6230;VILLEFRANCHE-SUR-MER;6;1214
1215;6320;CAP-D AIL;6;1215
1216;6670;SAINT-MARTIN-DU-VAR;6;1216
1217;6230;VILLEFRANCHE-SUR-MER;6;1217
1218;6320;CAP-D AIL;6;1218
1219;6470;GUILLAUMES;6;1219
1220;6390;CONTES;6;1220
1221;6310;BEAULIEU SUR MER;6;1221
1222;6470;PEONE;6;1222
1223;6670;LEVENS;6;1223
1224;6310;BEAULIEU SUR MER;6;1224
1225;6230;VILLEFRANCHE-SUR-MER;6;1225
1226;6660;SAINT-ETIENNE-DE-TINEE;6;1226
1227;6230;VILLEFRANCHE-SUR-MER;6;1227
1228;6420;ISOLA;6;1228
1229;6320;LA TURBIE;6;1229
1230;6660;SAINT-ETIENNE-DE-TINEE;6;1230
1231;6470;BEUIL;6;1231
1232;6230;VILLEFRANCHE-SUR-MER;6;1232
1233;6310;BEAULIEU SUR MER;6;1233
1234;6420;ISOLA;6;1234
1235;6470;PEONE;6;1235
1236;6310;BEAULIEU SUR MER;6;1236
1237;6390;BERRE-LES-ALPES;6;1237
1238;6470;GUILLAUMES;6;1238
1239;6320;CAP-D AIL;6;1239
1240;6830;TOUDON;6;1240
1241;6310;BEAULIEU SUR MER;6;1241
1242;6310;BEAULIEU SUR MER;6;1242
1243;6310;BEAULIEU SUR MER;6;1243
1244;6660;SAINT-ETIENNE-DE-TINEE;6;1244
1245;6320;CAP-D AIL;6;1245
1246;6450;SAINT-MARTIN-VESUBIE;6;1246
1247;6420;ISOLA;6;1247
1248;6440;BLAUSASC;6;1248
1249;6390;BERRE-LES-ALPES;6;1249
1250;6310;BEAULIEU SUR MER;6;1250
1251;6310;BEAULIEU SUR MER;6;1251
1252;6310;BEAULIEU SUR MER;6;1252
1253;6230;VILLEFRANCHE-SUR-MER;6;1253
1254;6420;ISOLA;6;1254
1255;6450;BELVEDERE;6;1255
1256;6440;L'ESCARENE;6;1256
1257;6230;SAINT-JEAN-CAP-FERRAT;6;1257
1258;6230;SAINT-JEAN-CAP-FERRAT;6;1258
1259;6440;LUCERAM;6;1259
1260;6470;BEUIL;6;1260
1261;6670;LEVENS;6;1261
1262;6450;LANTOSQUE;6;1262
1263;6790;ASPREMONT;6;1263
1264;6450;LA BOLLENE-VESUBIE;6;1264
1265;6310;BEAULIEU SUR MER;6;1265
1266;6420;ISOLA;6;1266
1267;6340;DRAP;6;1267
1268;6470;PEONE;6;1268
1269;6420;ISOLA;6;1269
1270;6450;SAINT-MARTIN-VESUBIE;6;1270
1271;6470;PEONE;6;1271
1272;6310;BEAULIEU SUR MER;6;1272
1273;6420;ISOLA;6;1273
1274;6420;RIMPLAS;6;1274
1275;6660;SAINT-ETIENNE-DE-TINEE;6;1275
1276;6440;LUCERAM;6;1276
1277;6230;VILLEFRANCHE-SUR-MER;6;1277
1278;6230;VILLEFRANCHE-SUR-MER;6;1278
1279;6310;BEAULIEU SUR MER;6;1279
1280;6340;CANTARON;6;1280
1281;6420;ISOLA;6;1281
1282;6320;CAP-D AIL;6;1282
1283;6320;LA TURBIE;6;1283
1284;6670;LEVENS;6;1284
1285;6310;BEAULIEU SUR MER;6;1285
1286;6320;LA TURBIE;6;1286
1287;6470;BEUIL;6;1287
1288;6830;GILETTE;6;1288
1289;6660;SAINT-ETIENNE-DE-TINEE;6;1289
1290;6320;CAP-D AIL;6;1290
1291;6420;CLANS;6;1291
1292;6470;PEONE;6;1292
1293;6390;CONTES;6;1293
1294;6660;SAINT-ETIENNE-DE-TINEE;6;1294
1295;6670;LA ROQUETTE SUR VAR;6;1295
1296;6830;GILETTE;6;1296
1297;6450;SAINT-MARTIN-VESUBIE;6;1297
1298;6450;SAINT-MARTIN-VESUBIE;6;1298
1299;6340;DRAP;6;1299
1300;6230;VILLEFRANCHE-SUR-MER;6;1300
1301;6450;SAINT-MARTIN-VESUBIE;6;1301
1302;6450;SAINT-MARTIN-VESUBIE;6;1302
1303;6230;VILLEFRANCHE-SUR-MER;6;1303
1304;6660;SAINT-ETIENNE-DE-TINEE;6;1304
1305;6670;COLOMARS;6;1305
1306;6450;UTELLE;6;1306
1307;6440;L'ESCARENE;6;1307
1308;6660;SAINT-ETIENNE-DE-TINEE;6;1308
1309;6310;BEAULIEU SUR MER;6;1309
1310;6230;SAINT-JEAN-CAP-FERRAT;6;1310
1311;6670;LEVENS;6;1311
1312;6660;SAINT-ETIENNE-DE-TINEE;6;1312
1313;6420;ISOLA;6;1313
1314;6390;CONTES;6;1314
1315;6260;PUGET-THENIERS;6;1315
1316;6420;ISOLA;6;1316
1317;6320;CAP-D AIL;6;1317
1318;6710;VILLARS-SUR-VAR;6;1318
1319;6420;ISOLA;6;1319
1320;6660;SAINT-ETIENNE-DE-TINEE;6;1320
1321;6230;VILLEFRANCHE-SUR-MER;6;1321
1322;6320;CAP-D AIL;6;1322
1323;6660;SAINT-ETIENNE-DE-TINEE;6;1323
1324;6230;VILLEFRANCHE-SUR-MER;6;1324
1325;6450;ROQUEBILLIERE;6;1325
1326;6230;VILLEFRANCHE-SUR-MER;6;1326
1327;6310;BEAULIEU SUR MER;6;1327
1328;6360;EZE;6;1328
1329;6420;VALDEBLORE;6;1329
1330;6670;LA ROQUETTE SUR VAR;6;1330
1331;6470;PEONE;6;1331
1332;6670;LEVENS;6;1332
1333;6230;VILLEFRANCHE-SUR-MER;6;1333
1334;6110;LE CANNET;6;1334
1335;6370;MOUANS-SARTOUX;6;1335
1336;6220;VALLAURIS;6;1336
1337;6600;ANTIBES;6;1337
1338;6600;ANTIBES;6;1338
1339;6160;ANTIBES;6;1339
1340;6160;ANTIBES;6;1340
1341;6550;LA ROQUETTE SUR SIAGNE;6;1341
1342;6220;VALLAURIS;6;1342
1343;6600;ANTIBES;6;1343
1344;6110;LE CANNET;6;1344
1345;6600;ANTIBES;6;1345
1346;6220;VALLAURIS;6;1346
1347;6600;ANTIBES;6;1347
1348;6220;VALLAURIS;6;1348
1349;6220;VALLAURIS;6;1349
1350;6600;ANTIBES;6;1350
1351;6370;MOUANS-SARTOUX;6;1351
1352;6600;ANTIBES;6;1352
1353;6220;VALLAURIS;6;1353
1354;6600;ANTIBES;6;1354
1355;6110;LE CANNET;6;1355
1356;6220;VALLAURIS;6;1356
1357;6160;ANTIBES;6;1357
1358;6110;LE CANNET;6;1358
1359;6250;MOUGINS;6;1359
1360;6220;VALLAURIS;6;1360
1361;6160;ANTIBES;6;1361
1362;6410;BIOT;6;1362
1363;6600;ANTIBES;6;1363
1364;6250;MOUGINS;6;1364
1365;6600;ANTIBES;6;1365
1366;6110;LE CANNET;6;1366
1367;6160;ANTIBES;6;1367
1368;6550;LA ROQUETTE SUR SIAGNE;6;1368
1369;6160;ANTIBES;6;1369
1370;6110;LE CANNET;6;1370
1371;6220;VALLAURIS;6;1371
1372;6110;LE CANNET;6;1372
1373;6110;LE CANNET;6;1373
1374;6220;VALLAURIS;6;1374
1375;6110;LE CANNET;6;1375
1376;6600;ANTIBES;6;1376
1377;6600;ANTIBES;6;1377
1378;6600;ANTIBES;6;1378
1379;6160;ANTIBES;6;1379
1380;6220;VALLAURIS;6;1380
1381;6110;LE CANNET;6;1381
1382;6220;VALLAURIS;6;1382
1383;6250;MOUGINS;6;1383
1384;6160;ANTIBES;6;1384
1385;6600;ANTIBES;6;1385
1386;6220;VALLAURIS;6;1386
1387;6410;BIOT;6;1387
1388;6600;ANTIBES;6;1388
1389;6220;VALLAURIS;6;1389
1390;6410;BIOT;6;1390
1391;6600;ANTIBES;6;1391
1392;6160;ANTIBES;6;1392
1393;6110;LE CANNET;6;1393
1394;6370;MOUANS-SARTOUX;6;1394
1395;6600;ANTIBES;6;1395
1396;6600;ANTIBES;6;1396
1397;6220;VALLAURIS;6;1397
1398;6220;VALLAURIS;6;1398
1399;6250;MOUGINS;6;1399
1400;6220;VALLAURIS;6;1400
1401;6110;LE CANNET;6;1401
1402;6110;LE CANNET;6;1402
1403;6600;ANTIBES;6;1403
1404;6220;VALLAURIS;6;1404
1405;6250;MOUGINS;6;1405
1406;6600;ANTIBES;6;1406
1407;6600;ANTIBES;6;1407
1408;6110;LE CANNET;6;1408
1409;6220;VALLAURIS;6;1409
1410;6370;MOUANS-SARTOUX;6;1410
1411;6110;LE CANNET;6;1411
1412;6600;ANTIBES;6;1412
1413;6220;VALLAURIS;6;1413
1414;6600;ANTIBES;6;1414
1415;6600;ANTIBES;6;1415
1416;6160;ANTIBES;6;1416
1417;6600;ANTIBES;6;1417
1418;6600;ANTIBES;6;1418
1419;6110;LE CANNET;6;1419
1420;6160;ANTIBES;6;1420
1421;6600;ANTIBES;6;1421
1422;6370;MOUANS-SARTOUX;6;1422
1423;6600;ANTIBES;6;1423
1424;6110;LE CANNET;6;1424
1425;6410;BIOT;6;1425
1426;6220;VALLAURIS;6;1426
1427;6600;ANTIBES;6;1427
1428;6220;VALLAURIS;6;1428
1429;6220;VALLAURIS;6;1429
1430;6110;LE CANNET;6;1430
1431;6110;LE CANNET;6;1431
1432;6110;LE CANNET;6;1432
1433;6110;LE CANNET;6;1433
1434;6410;BIOT;6;1434
1435;6600;ANTIBES;6;1435
1436;6600;ANTIBES;6;1436
1437;6600;ANTIBES;6;1437
1438;6600;ANTIBES;6;1438
1439;6160;ANTIBES;6;1439
1440;6410;BIOT;6;1440
1441;6110;LE CANNET;6;1441
1442;6250;MOUGINS;6;1442
1443;6600;ANTIBES;6;1443
1444;6160;ANTIBES;6;1444
1445;6220;VALLAURIS;6;1445
1446;6600;ANTIBES;6;1446
1447;6600;ANTIBES;6;1447
1448;6220;VALLAURIS;6;1448
1449;6160;ANTIBES;6;1449
1450;6110;LE CANNET;6;1450
1451;6600;ANTIBES;6;1451
1452;6370;MOUANS-SARTOUX;6;1452
1453;6110;LE CANNET;6;1453
1454;6110;LE CANNET;6;1454
1455;6110;LE CANNET;6;1455
1456;6600;ANTIBES;6;1456
1457;6250;MOUGINS;6;1457
1458;6220;VALLAURIS;6;1458
1459;6600;ANTIBES;6;1459
1460;6220;VALLAURIS;6;1460
1461;6110;LE CANNET;6;1461
1462;6410;BIOT;6;1462
1463;6600;ANTIBES;6;1463
1464;6110;LE CANNET;6;1464
1465;6110;LE CANNET;6;1465
1466;6110;LE CANNET;6;1466
1467;6600;ANTIBES;6;1467
1468;6160;ANTIBES;6;1468
1469;6220;VALLAURIS;6;1469
1470;6250;MOUGINS;6;1470
1471;6160;ANTIBES;6;1471
1472;6600;ANTIBES;6;1472
1473;6250;MOUGINS;6;1473
1474;6600;ANTIBES;6;1474
1475;6220;VALLAURIS;6;1475
1476;6110;LE CANNET;6;1476
1477;6600;ANTIBES;6;1477
1478;6160;ANTIBES;6;1478
1479;6410;BIOT;6;1479
1480;6110;LE CANNET;6;1480
1481;6110;LE CANNET;6;1481
1482;6250;MOUGINS;6;1482
1483;6250;MOUGINS;6;1483
1484;6250;MOUGINS;6;1484
1485;6250;MOUGINS;6;1485
1486;6550;LA ROQUETTE SUR SIAGNE;6;1486
1487;6220;VALLAURIS;6;1487
1488;6600;ANTIBES;6;1488
1489;6110;LE CANNET;6;1489
1490;6160;ANTIBES;6;1490
1491;6600;ANTIBES;6;1491
1492;6250;MOUGINS;6;1492
1493;6160;ANTIBES;6;1493
1494;6110;LE CANNET;6;1494
1495;6160;ANTIBES;6;1495
1496;6550;LA ROQUETTE SUR SIAGNE;6;1496
1497;6220;VALLAURIS;6;1497
1498;6220;VALLAURIS;6;1498
1499;6220;VALLAURIS;6;1499
1500;6600;ANTIBES;6;1500
1501;6600;ANTIBES;6;1501
1502;6110;LE CANNET;6;1502
1503;6600;ANTIBES;6;1503
1504;6220;VALLAURIS;6;1504
1505;6220;VALLAURIS;6;1505
1506;6160;ANTIBES;6;1506
1507;6600;ANTIBES;6;1507
1508;6160;ANTIBES;6;1508
1509;6160;ANTIBES;6;1509
1510;6600;ANTIBES;6;1510
1511;6110;LE CANNET;6;1511
1512;6160;ANTIBES;6;1512
1513;6160;ANTIBES;6;1513
1514;6110;LE CANNET;6;1514
1515;6110;LE CANNET;6;1515
1516;6110;LE CANNET;6;1516
1517;6370;MOUANS-SARTOUX;6;1517
1518;6110;LE CANNET;6;1518
1519;6600;ANTIBES;6;1519
1520;6160;ANTIBES;6;1520
1521;6160;ANTIBES;6;1521
1522;6220;VALLAURIS;6;1522
1523;6600;ANTIBES;6;1523
1524;6250;MOUGINS;6;1524
1525;6600;ANTIBES;6;1525
1526;6220;VALLAURIS;6;1526
1527;6220;VALLAURIS;6;1527
1528;6160;ANTIBES;6;1528
1529;6600;ANTIBES;6;1529
1530;6110;LE CANNET;6;1530
1531;6110;LE CANNET;6;1531
1532;6250;MOUGINS;6;1532
1533;6110;LE CANNET;6;1533
1534;6600;ANTIBES;6;1534
1535;6220;VALLAURIS;6;1535
1536;6220;VALLAURIS;6;1536
1537;6600;ANTIBES;6;1537
1538;6220;VALLAURIS;6;1538
1539;6600;ANTIBES;6;1539
1540;6220;VALLAURIS;6;1540
1541;6160;ANTIBES;6;1541
1542;6250;MOUGINS;6;1542
1543;6110;LE CANNET;6;1543
1544;6600;ANTIBES;6;1544
1545;6160;ANTIBES;6;1545
1546;6410;BIOT;6;1546
1547;6220;VALLAURIS;6;1547
1548;6110;LE CANNET;6;1548
1549;6110;LE CANNET;6;1549
1550;6250;MOUGINS;6;1550
1551;6110;LE CANNET;6;1551
1552;6110;LE CANNET;6;1552
1553;6410;BIOT;6;1553
1554;6600;ANTIBES;6;1554
1555;6160;ANTIBES;6;1555
1556;6160;ANTIBES;6;1556
1557;6550;LA ROQUETTE SUR SIAGNE;6;1557
1558;6160;ANTIBES;6;1558
1559;6600;ANTIBES;6;1559
1560;6220;VALLAURIS;6;1560
1561;6220;VALLAURIS;6;1561
1562;6160;ANTIBES;6;1562
1563;6600;ANTIBES;6;1563
1564;6160;ANTIBES;6;1564
1565;6600;ANTIBES;6;1565
1566;6220;VALLAURIS;6;1566
1567;6220;VALLAURIS;6;1567
1568;6600;ANTIBES;6;1568
1569;6160;ANTIBES;6;1569
1570;6600;ANTIBES;6;1570
1571;6600;ANTIBES;6;1571
1572;6220;VALLAURIS;6;1572
