ID_vente;Date mutation;Valeur fonciere;ID_bien
22151;2020-06-29;105000;22151
22152;2020-06-23;128000;22152
22153;2020-05-20;115000;22153
22154;2020-01-03;244000;22154
22155;2020-01-09;149000;22155
22156;2020-01-11;130000;22156
22157;2020-01-08;150000;22157
22158;2020-01-09;126000;22158
22159;2020-01-10;130050;22159
22160;2020-01-09;127000;22160
22161;2020-01-13;385790;22161
22162;2020-01-08;294000;22162
22163;2020-01-08;82500;22163
22164;2020-01-03;171000;22164
22165;2020-01-17;320532;22165
22166;2020-01-10;80000;22166
22167;2020-01-10;290000;22167
22168;2020-01-09;130220;22168
22169;2020-01-03;213500;22169
22170;2020-01-02;160000;22170
22171;2020-01-16;163500;22171
22172;2020-01-17;103000;22172
22173;2020-01-06;291150;22173
22174;2020-01-27;223000;22174
22175;2020-01-13;79000;22175
22176;2020-01-21;197350;22176
22177;2020-01-24;160675;22177
22178;2020-01-24;160000;22178
22179;2020-01-17;228050;22179
22180;2020-01-20;175500;22180
22181;2020-01-21;309000;22181
22182;2020-01-10;174000;22182
22183;2020-01-31;194000;22183
22184;2020-01-24;204000;22184
22185;2020-01-31;142500;22185
22186;2020-01-17;163090;22186
22187;2020-01-15;91000;22187
22188;2020-01-13;220000;22188
22189;2020-01-27;182000;22189
22190;2020-01-15;263500;22190
22191;2020-01-24;123000;22191
22192;2020-01-29;80000;22192
22193;2020-02-05;55000;22193
22194;2020-01-10;303246;22194
22195;2020-01-28;339000;22195
22196;2020-01-30;180000;22196
22197;2020-01-09;160000;22197
22198;2020-01-27;231000;22198
22199;2020-01-30;155900;22199
22200;2020-01-13;305500;22200
22201;2020-02-07;129000;22201
22202;2020-01-27;235000;22202
22203;2020-01-29;100000;22203
22204;2020-01-28;173000;22204
22205;2020-01-31;155000;22205
22206;2020-01-28;120920;22206
22207;2020-01-31;97850;22207
22208;2020-01-21;92500;22208
22209;2020-01-23;128000;22209
22210;2020-02-06;139000;22210
22211;2020-02-05;234000;22211
22212;2020-02-07;261000;22212
22213;2020-01-29;201000;22213
22214;2020-01-31;105000;22214
22215;2020-01-17;322000;22215
22216;2020-01-30;124000;22216
22217;2020-01-15;316600;22217
22218;2020-02-12;285000;22218
22219;2020-01-17;620000;22219
22220;2020-02-13;161000;22220
22221;2020-01-31;209000;22221
22222;2020-02-17;102000;22222
22223;2020-01-23;118000;22223
22224;2020-02-06;205000;22224
22225;2020-01-29;78000;22225
22226;2020-02-11;100000;22226
22227;2020-02-13;172000;22227
22228;2020-01-29;173000;22228
22229;2020-02-05;143600;22229
22230;2020-02-03;129200;22230
22231;2020-02-12;125000;22231
22232;2020-01-22;169000;22232
22233;2020-02-19;163000;22233
22234;2020-01-31;86000;22234
22235;2020-02-11;108000;22235
22236;2020-02-10;211300;22236
22237;2020-02-10;240100;22237
22238;2020-02-11;190000;22238
22239;2020-02-20;91000;22239
22240;2020-02-17;129000;22240
22241;2020-02-18;171550;22241
22242;2020-02-06;152000;22242
22243;2020-02-25;339000;22243
22244;2020-02-20;94000;22244
22245;2020-02-17;210700;22245
22246;2020-01-29;169000;22246
22247;2020-01-29;126732;22247
22248;2020-01-30;210690;22248
22249;2020-02-11;111000;22249
22250;2020-02-07;59899.5;22250
22251;2020-02-26;122000;22251
22252;2020-01-31;396460;22252
22253;2020-02-03;207000;22253
22254;2020-02-25;133500;22254
22255;2020-02-27;129000;22255
22256;2020-02-24;67000;22256
22257;2020-02-21;158500;22257
22258;2020-01-29;154600;22258
22259;2020-02-28;174000;22259
22260;2020-02-20;91000;22260
22261;2020-02-21;309500;22261
22262;2020-02-03;151600;22262
22263;2020-02-11;285000;22263
22264;2020-02-13;159135;22264
22265;2020-03-06;292000;22265
22266;2020-02-11;163000;22266
22267;2020-03-05;265000;22267
22268;2020-02-12;65000;22268
22269;2020-02-21;146200;22269
22270;2020-02-14;153750;22270
22271;2020-02-28;71000;22271
22272;2020-02-17;304000;22272
22273;2020-02-27;79999;22273
22274;2020-02-13;167000;22274
22275;2020-02-14;218000;22275
22276;2020-02-21;205000;22276
22277;2020-02-26;214830;22277
22278;2020-03-02;550000;22278
22279;2020-03-02;180000;22279
22280;2020-02-26;148050;22280
22281;2020-02-26;98000;22281
22282;2020-02-27;274000;22282
22283;2020-03-03;345000;22283
22284;2020-03-04;162000;22284
22285;2020-02-19;259750;22285
22286;2020-03-06;119000;22286
22287;2020-02-17;252000;22287
22288;2020-02-13;197100;22288
22289;2020-03-05;100000;22289
22290;2020-03-10;219850;22290
22291;2020-03-06;148500;22291
22292;2020-03-05;229900;22292
22293;2020-02-21;267000;22293
22294;2020-02-20;136500;22294
22295;2020-02-27;95570;22295
22296;2020-02-18;151500;22296
22297;2020-02-14;180410;22297
22298;2020-03-05;260000;22298
22299;2020-03-06;81500;22299
22300;2020-03-13;77500;22300
22301;2020-03-06;126000;22301
22302;2020-03-02;149000;22302
22303;2020-03-11;149200;22303
22304;2020-03-10;194000;22304
22305;2020-03-12;179000;22305
22306;2020-02-24;229800;22306
22307;2020-02-21;200000;22307
22308;2020-03-12;109000;22308
22309;2020-03-09;215000;22309
22310;2020-03-16;247010;22310
22311;2020-03-03;215000;22311
22312;2020-02-28;310000;22312
22313;2020-02-28;371000;22313
22314;2020-03-13;100000;22314
22315;2020-03-12;108000;22315
22316;2020-03-04;156000;22316
22317;2020-03-16;190000;22317
22318;2020-02-26;96500;22318
22319;2020-03-02;155500;22319
22320;2020-03-16;226600;22320
22321;2020-03-05;105000;22321
22322;2020-03-11;152300;22322
22323;2020-03-12;157000;22323
22324;2020-03-18;89550;22324
22325;2020-03-03;110000;22325
22326;2020-03-16;89500;22326
22327;2020-03-16;156000;22327
22328;2020-03-25;240000;22328
22329;2020-03-16;165000;22329
22330;2020-02-26;95000;22330
22331;2020-03-06;307000;22331
22332;2020-03-18;154891;22332
22333;2020-03-13;317600;22333
22334;2020-03-14;141670;22334
22335;2020-03-31;208000;22335
22336;2020-04-08;140000;22336
22337;2020-04-03;178000;22337
22338;2020-04-03;139900;22338
22339;2020-04-09;64000;22339
22340;2020-04-03;138500;22340
22341;2020-04-02;167000;22341
22342;2020-04-08;171500;22342
22343;2020-03-30;219000;22343
22344;2020-04-16;86000;22344
22345;2020-04-20;167000;22345
22346;2020-04-14;460000;22346
22347;2020-04-01;171000;22347
22348;2020-04-10;164000;22348
22349;2020-03-31;152000;22349
22350;2020-04-09;340000;22350
22351;2020-04-14;157000;22351
22352;2020-04-16;196500;22352
22353;2020-04-09;145000;22353
22354;2020-04-21;90000;22354
22355;2020-04-24;168000;22355
22356;2020-04-23;134200;22356
22357;2020-04-14;277500;22357
22358;2020-03-16;282500;22358
22359;2020-04-30;270000;22359
22360;2020-05-05;300000;22360
22361;2020-04-30;158000;22361
22362;2020-04-10;230000;22362
22363;2020-05-06;199000;22363
22364;2020-05-05;255000;22364
22365;2020-04-03;230000;22365
22366;2020-04-28;151550;22366
22367;2020-05-11;159000;22367
22368;2020-05-12;266000;22368
22369;2020-05-05;230000;22369
22370;2020-04-17;195000;22370
22371;2020-04-28;117000;22371
22372;2020-05-12;68500;22372
22373;2020-05-15;70000;22373
22374;2020-04-30;393600;22374
22375;2020-05-14;143000;22375
22376;2020-05-16;140000;22376
22377;2020-04-07;155000;22377
22378;2020-05-20;169000;22378
22379;2020-05-14;92500;22379
22380;2020-05-20;138000;22380
22381;2020-05-07;167000;22381
22382;2020-05-15;322000;22382
22383;2020-05-18;134900;22383
22384;2020-05-11;372000;22384
22385;2020-04-30;135000;22385
22386;2020-04-17;265000;22386
22387;2020-05-15;197000;22387
22388;2020-05-11;182000;22388
22389;2020-05-12;214000;22389
22390;2020-05-15;184500;22390
22391;2020-04-30;214236;22391
22392;2020-04-30;267000;22392
22393;2020-05-20;163000;22393
22394;2020-05-22;133500;22394
22395;2020-05-22;180000;22395
22396;2020-05-20;226800;22396
22397;2020-05-18;164000;22397
22398;2020-05-26;140000;22398
22399;2020-05-18;177650;22399
22400;2020-05-18;155000;22400
22401;2020-03-04;116000;22401
22402;2020-03-02;150000;22402
22403;2020-05-18;147000;22403
22404;2020-05-20;154000;22404
22405;2020-05-22;80500;22405
22406;2020-05-25;237700;22406
22407;2020-05-20;333000;22407
22408;2020-05-22;169500;22408
22409;2020-05-18;242000;22409
22410;2020-05-25;161440;22410
22411;2020-05-20;83100;22411
22412;2020-05-15;91600;22412
22413;2020-05-26;95000;22413
22414;2020-05-22;209000;22414
22415;2020-05-15;106000;22415
22416;2020-05-26;208000;22416
22417;2020-05-22;192500;22417
22418;2020-05-15;320000;22418
22419;2020-06-02;255960;22419
22420;2020-05-29;147000;22420
22421;2020-05-22;250000;22421
22422;2020-05-25;210628;22422
22423;2020-05-22;189000;22423
22424;2020-05-20;86000;22424
22425;2020-05-14;241000;22425
22426;2020-05-29;143000;22426
22427;2020-05-15;350000;22427
22428;2020-06-05;102000;22428
22429;2020-05-27;80000;22429
22430;2020-03-06;128000;22430
22431;2020-05-26;165000;22431
22432;2020-05-25;270000;22432
22433;2020-05-28;85700;22433
22434;2020-05-26;185000;22434
22435;2020-05-28;306000;22435
22436;2020-05-27;102600;22436
22437;2020-05-25;216500;22437
22438;2020-05-13;209500;22438
22439;2020-05-25;166000;22439
22440;2020-05-20;166000;22440
22441;2020-05-28;151100;22441
22442;2020-05-22;130000;22442
22443;2020-06-05;175000;22443
22444;2020-06-01;228000;22444
22445;2020-05-18;293000;22445
22446;2020-06-10;152000;22446
22447;2020-05-27;131500;22447
22448;2020-05-14;480000;22448
22449;2020-06-04;189000;22449
22450;2020-06-12;335000;22450
22451;2020-06-12;183000;22451
22452;2020-06-15;152500;22452
22453;2020-06-09;236950;22453
22454;2020-02-20;120000;22454
22455;2020-03-16;159000;22455
22456;2020-06-11;170000;22456
22457;2020-06-15;150000;22457
22458;2020-06-10;103500;22458
22459;2020-06-09;146460;22459
22460;2020-06-08;215000;22460
22461;2020-06-12;175000;22461
22462;2020-06-04;72000;22462
22463;2020-05-27;120000;22463
22464;2020-06-17;185350;22464
22465;2020-06-09;115000;22465
22466;2020-06-12;162000;22466
22467;2020-06-09;45000;22467
22468;2020-06-05;139350;22468
22469;2020-06-17;159900;22469
22470;2020-05-29;127000;22470
22471;2020-06-17;173000;22471
22472;2020-06-11;117000;22472
22473;2020-05-29;182000;22473
22474;2020-06-15;125000;22474
22475;2020-06-17;156000;22475
22476;2020-06-08;215000;22476
22477;2020-06-25;111000;22477
22478;2020-06-10;119000;22478
22479;2020-06-29;189000;22479
22480;2020-06-15;260000;22480
22481;2020-05-22;189000;22481
22482;2020-06-18;112000;22482
22483;2020-06-19;316000;22483
22484;2020-06-29;98700;22484
22485;2020-06-22;179000;22485
22486;2020-06-15;190000;22486
22487;2020-06-26;243000;22487
22488;2020-06-29;189000;22488
22489;2020-06-11;155000;22489
22490;2020-06-24;121000;22490
22491;2020-06-12;129000;22491
22492;2020-06-03;158450;22492
22493;2020-06-22;330000;22493
22494;2020-06-10;192000;22494
22495;2020-06-26;229000;22495
22496;2020-06-18;65000;22496
22497;2020-06-22;177500;22497
22498;2020-06-19;205000;22498
22499;2020-06-23;240000;22499
22500;2020-06-18;101500;22500
22501;2020-06-26;225000;22501
22502;2020-06-24;109000;22502
22503;2020-06-29;135000;22503
22504;2020-06-22;120000;22504
22505;2020-06-30;130000;22505
22506;2020-06-15;85000;22506
22507;2020-06-18;280500;22507
22508;2020-06-17;171200;22508
22509;2020-06-25;186000;22509
22510;2020-06-30;165000;22510
22511;2020-06-26;369000;22511
22512;2020-06-26;133000;22512
22513;2020-06-29;232000;22513
22514;2020-06-30;195000;22514
22515;2020-06-19;116000;22515
22516;2020-06-26;180000;22516
22517;2020-06-29;193000;22517
22518;2020-06-30;116000;22518
22519;2020-06-25;66500;22519
22520;2020-06-29;338000;22520
22521;2020-01-03;255680;22521
22522;2020-01-03;157500;22522
22523;2020-01-07;78500;22523
22524;2020-01-10;265000;22524
22525;2020-01-10;310125;22525
22526;2020-01-06;265000;22526
22527;2020-01-17;73500;22527
22528;2020-01-14;282500;22528
22529;2020-01-22;61000;22529
22530;2020-01-21;190000;22530
22531;2020-01-15;185000;22531
22532;2020-01-16;166000;22532
22533;2020-01-17;90000;22533
22534;2020-01-24;170000;22534
22535;2020-01-28;106260;22535
22536;2020-01-20;155000;22536
22537;2020-01-27;170000;22537
22538;2020-02-07;100000;22538
22539;2020-01-30;167000;22539
22540;2020-01-17;129000;22540
22541;2020-01-16;227000;22541
22542;2020-01-24;150000;22542
22543;2020-01-30;165000;22543
22544;2020-02-06;114300;22544
22545;2020-01-31;284000;22545
22546;2020-02-14;115000;22546
22547;2020-01-28;107000;22547
22548;2020-02-03;65000;22548
22549;2020-01-28;148000;22549
22550;2020-02-06;148600;22550
22551;2020-02-12;135000;22551
22552;2020-02-19;140000;22552
22553;2020-02-27;73000;22553
22554;2020-02-07;235000;22554
22555;2020-02-07;244000;22555
22556;2020-02-18;128000;22556
22557;2020-02-27;90000;22557
22558;2020-01-28;60000;22558
22559;2020-02-10;118000;22559
22560;2020-02-11;165000;22560
22561;2020-02-14;114480;22561
22562;2020-02-14;146000;22562
22563;2020-02-10;126000;22563
22564;2020-02-21;164500;22564
22565;2020-02-25;108000;22565
22566;2020-02-13;299000;22566
22567;2020-02-18;150000;22567
22568;2020-02-20;143500;22568
22569;2020-02-14;112500;22569
22570;2020-02-17;160000;22570
22571;2020-02-27;298360;22571
22572;2020-02-28;250000;22572
22573;2020-02-27;79000;22573
22574;2020-02-19;174200;22574
22575;2020-02-17;180000;22575
22576;2020-02-20;279000;22576
22577;2020-02-14;107000;22577
22578;2020-02-14;175000;22578
22579;2020-03-06;104850;22579
22580;2020-02-26;84200;22580
22581;2020-03-06;89000;22581
22582;2020-03-19;193780;22582
22583;2020-02-27;97872.14;22583
22584;2020-03-19;170400;22584
22585;2020-02-18;165500;22585
22586;2020-03-13;337300;22586
22587;2020-02-28;80000;22587
22588;2020-03-13;252000;22588
22589;2020-03-13;170000;22589
22590;2020-03-11;122500;22590
22591;2020-03-03;65000;22591
22592;2020-02-27;350000;22592
22593;2020-02-28;254000;22593
22594;2020-02-28;136265;22594
22595;2020-03-19;246000;22595
22596;2020-03-30;165200;22596
22597;2020-03-31;222500;22597
22598;2020-04-01;159900;22598
22599;2020-03-13;210000;22599
22600;2020-03-17;170000;22600
22601;2020-03-19;128000;22601
22602;2020-03-27;95000;22602
22603;2020-02-27;119800;22603
22604;2020-04-14;300000;22604
22605;2020-04-17;76000;22605
22606;2020-04-17;215000;22606
22607;2020-04-24;47000;22607
22608;2020-04-24;127300;22608
22609;2020-04-21;165000;22609
22610;2020-04-30;116500;22610
22611;2020-03-03;185000;22611
22612;2020-04-29;258000;22612
22613;2020-04-30;165000;22613
22614;2020-04-30;125000;22614
22615;2020-04-29;224800;22615
22616;2020-05-05;247000;22616
22617;2020-05-13;129000;22617
22618;2020-05-07;183120;22618
22619;2020-04-30;273260;22619
22620;2020-05-18;92000;22620
22621;2020-05-07;269500;22621
22622;2020-05-25;69000;22622
22623;2020-05-25;133000;22623
22624;2020-05-29;80000;22624
22625;2020-05-07;215000;22625
22626;2020-05-25;72000;22626
22627;2020-05-14;192000;22627
22628;2020-05-18;70000;22628
22629;2020-05-27;209000;22629
22630;2020-03-02;124000;22630
22631;2020-05-25;136000;22631
22632;2020-05-15;178000;22632
22633;2020-05-14;223000;22633
22634;2020-05-15;82500;22634
22635;2020-05-19;123000;22635
22636;2020-05-25;341700;22636
22637;2020-05-25;390000;22637
22638;2020-05-20;200000;22638
22639;2020-06-04;31000;22639
22640;2020-05-26;171695;22640
22641;2020-05-25;259000;22641
22642;2020-05-27;289000;22642
22643;2020-06-05;155000;22643
22644;2020-05-20;255000;22644
22645;2020-05-20;92000;22645
22646;2020-05-12;190000;22646
22647;2020-05-29;137600;22647
22648;2020-05-25;236000;22648
22649;2020-05-27;111000;22649
22650;2020-05-25;231000;22650
22651;2020-06-03;169500;22651
22652;2020-06-10;122000;22652
22653;2020-06-04;277000;22653
22654;2020-06-04;100000;22654
22655;2020-06-04;91000;22655
22656;2020-06-10;97200;22656
22657;2020-06-12;230000;22657
22658;2020-05-29;363700;22658
22659;2020-04-09;156000;22659
22660;2020-06-05;274500;22660
22661;2020-03-16;190000;22661
22662;2020-05-29;173000;22662
22663;2020-06-02;50000;22663
22664;2020-06-01;325000;22664
22665;2020-05-27;106400;22665
22666;2020-06-02;153000;22666
22667;2020-05-28;312000;22667
22668;2020-06-09;235000;22668
22669;2020-06-15;641000;22669
22670;2020-06-10;149000;22670
22671;2020-05-28;145000;22671
22672;2020-06-10;245000;22672
22673;2020-04-30;142000;22673
22674;2020-06-04;150000;22674
22675;2020-06-05;292000;22675
22676;2020-06-23;110000;22676
22677;2020-06-04;140500;22677
22678;2020-06-19;120000;22678
22679;2020-06-05;130000;22679
22680;2020-06-23;120000;22680
22681;2020-06-22;114000;22681
22682;2020-06-15;145000;22682
22683;2020-06-19;111300;22683
22684;2020-06-23;194000;22684
22685;2020-06-04;275000;22685
22686;2020-05-28;124500;22686
22687;2020-06-12;249800;22687
22688;2020-06-30;175000;22688
22689;2020-06-10;290800;22689
22690;2020-06-17;110000;22690
22691;2020-06-18;101500;22691
22692;2020-06-17;150000;22692
22693;2020-06-12;110000;22693
22694;2020-06-08;215000;22694
22695;2020-06-30;342000;22695
22696;2020-04-15;155000;22696
22697;2020-06-17;139000;22697
22698;2020-05-19;77000;22698
22699;2020-06-19;173000;22699
22700;2020-06-23;111000;22700
22701;2020-05-20;177000;22701
22702;2020-06-25;264000;22702
22703;2020-06-19;27000;22703
22704;2020-04-28;200000;22704
22705;2020-06-29;171000;22705
22706;2020-06-25;215000;22706
22707;2020-06-25;289000;22707
22708;2020-06-12;150000;22708
22709;2020-06-30;98000;22709
22710;2020-02-13;116000;22710
22711;2020-06-29;96000;22711
22712;2020-06-30;154000;22712
22713;2020-06-30;175000;22713
22714;2020-06-29;235125;22714
22715;2020-06-29;112000;22715
22716;2020-01-04;74000;22716
22717;2020-01-11;147000;22717
22718;2020-01-14;139700;22718
22719;2020-01-08;76000;22719
22720;2020-01-10;97000;22720
22721;2020-01-22;126000;22721
22722;2020-01-23;259320;22722
22723;2020-01-10;133155;22723
22724;2020-01-22;210000;22724
22725;2020-01-24;100000;22725
22726;2020-01-23;198473.28;22726
22727;2020-01-17;179800;22727
22728;2020-02-06;198000;22728
22729;2020-02-06;111590;22729
22730;2020-01-30;70000;22730
22731;2020-02-12;105980;22731
22732;2020-01-24;118500;22732
22733;2020-01-31;83833;22733
22734;2020-01-23;217000;22734
22735;2020-02-14;73000;22735
22736;2020-02-13;192000;22736
22737;2020-01-29;105916;22737
22738;2020-02-06;208000;22738
22739;2020-01-29;150450;22739
22740;2020-02-08;135000;22740
22741;2020-02-18;225950;22741
22742;2020-02-06;127800;22742
22743;2020-02-05;78000;22743
22744;2020-02-06;60000;22744
